data,method1,method2,criteria,value,methods
Statlog,Gaussian MM,K-Means++,MI,0.7031666631028217,Gaussian MM:K-Means++
Statlog,Gaussian MM,K-Means++,Fowlkes Mallows,0.6925152847657162,Gaussian MM:K-Means++
Statlog,Gaussian MM,K-Means++,V Measure,0.7051993545799433,Gaussian MM:K-Means++
Statlog,K-Means,K-Means++,ARI,0.8000978595208401,K-Means:K-Means++
Statlog,K-Means,K-Means++,MI,0.8562388323127256,K-Means:K-Means++
Statlog,K-Means,K-Means++,Fowlkes Mallows,0.8438459141299545,K-Means:K-Means++
Statlog,K-Means,K-Means++,V Measure,0.8572276408132622,K-Means:K-Means++
Statlog,K-Means (minibatch),K-Means++,ARI,0.6928069011005917,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,MI,0.7707169872981035,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.7587193750890422,K-Means (minibatch):K-Means++
Statlog,K-Means (minibatch),K-Means++,V Measure,0.7722783246752755,K-Means (minibatch):K-Means++
Statlog,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Statlog,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Statlog,Birch,K-Means++,ARI,0.6625024157449029,Birch:K-Means++
Statlog,Birch,K-Means++,MI,0.7656894750799746,Birch:K-Means++
Statlog,Birch,K-Means++,Fowlkes Mallows,0.7529621615178899,Birch:K-Means++
Statlog,Birch,K-Means++,V Measure,0.767381500015977,Birch:K-Means++
Statlog,Birch,Gaussian MM,ARI,0.5326851982813008,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,MI,0.6657137102868478,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,Fowlkes Mallows,0.6531273396048014,Birch:Gaussian MM
Statlog,Birch,Gaussian MM,V Measure,0.6680988950030158,Birch:Gaussian MM
Statlog,Birch,K-Means,ARI,0.6197288754509747,Birch:K-Means
Statlog,Birch,K-Means,MI,0.7354256743745192,Birch:K-Means
Statlog,Birch,K-Means,Fowlkes Mallows,0.7202297062654028,Birch:K-Means
Statlog,Birch,K-Means,V Measure,0.7373318347342803,Birch:K-Means
Statlog,Birch,Birch,ARI,1.0,Birch:Birch
Statlog,Birch,Birch,MI,1.0,Birch:Birch
Statlog,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Statlog,Birch,Birch,V Measure,1.0,Birch:Birch
Statlog,Gaussian MM,Spectral (NN),ARI,0.43080161410769535,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),MI,0.6088447186294224,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.5649884717301288,Gaussian MM:Spectral (NN)
Statlog,Gaussian MM,Spectral (NN),V Measure,0.6115596726907109,Gaussian MM:Spectral (NN)
Statlog,HC (average),Spectral (NN),ARI,0.33213729334158487,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),MI,0.5800031319244586,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),Fowlkes Mallows,0.4993093508051805,HC (average):Spectral (NN)
Statlog,HC (average),Spectral (NN),V Measure,0.583057237639144,HC (average):Spectral (NN)
Statlog,HC (complete),Spectral (NN),ARI,0.32919611202874544,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),MI,0.5744990041725864,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),Fowlkes Mallows,0.4821527373307209,HC (complete):Spectral (NN)
Statlog,HC (complete),Spectral (NN),V Measure,0.577407615758539,HC (complete):Spectral (NN)
Statlog,HC (single),Spectral (NN),ARI,-0.0030257844670504757,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),MI,0.01897165479872874,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),Fowlkes Mallows,0.48861700116578577,HC (single):Spectral (NN)
Statlog,HC (single),Spectral (NN),V Measure,0.02768610584399208,HC (single):Spectral (NN)
Statlog,HC (ward),Spectral (NN),ARI,0.6338417159801584,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),MI,0.7784461598238172,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),Fowlkes Mallows,0.7252302470510237,HC (ward):Spectral (NN)
Statlog,HC (ward),Spectral (NN),V Measure,0.7800401446970515,HC (ward):Spectral (NN)
Statlog,K-Means,Spectral (NN),ARI,0.5100025975331755,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),MI,0.6648704146205578,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),Fowlkes Mallows,0.6260853872308453,K-Means:Spectral (NN)
Statlog,K-Means,Spectral (NN),V Measure,0.6672268032617384,K-Means:Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),ARI,0.4829941597698625,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),MI,0.6477014146435905,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.6035695368779532,K-Means (minibatch):Spectral (NN)
Statlog,K-Means (minibatch),Spectral (NN),V Measure,0.6501438460306733,K-Means (minibatch):Spectral (NN)
Statlog,K-Means++,Spectral (NN),ARI,0.5283501928016622,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),MI,0.6804212719869092,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),Fowlkes Mallows,0.6412224913941867,K-Means++:Spectral (NN)
Statlog,K-Means++,Spectral (NN),V Measure,0.6826822497329446,K-Means++:Spectral (NN)
Statlog,Birch,Spectral (NN),ARI,0.5383998572746875,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),MI,0.731770094880887,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),Fowlkes Mallows,0.6650609301497559,Birch:Spectral (NN)
Statlog,Birch,Spectral (NN),V Measure,0.733764607061769,Birch:Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Statlog,Spectral (NN),Spectral (RBF),ARI,0.005269642616582483,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),MI,0.018541124504251525,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.4961763256151269,Spectral (NN):Spectral (RBF)
Statlog,Spectral (NN),Spectral (RBF),V Measure,0.023785592058771364,Spectral (NN):Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),ARI,0.009893044832416032,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),MI,0.03154015519501859,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.45643562854932496,Gaussian MM:Spectral (RBF)
Statlog,Gaussian MM,Spectral (RBF),V Measure,0.03661246567907364,Gaussian MM:Spectral (RBF)
Statlog,HC (average),Spectral (RBF),ARI,0.013851068214819256,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),MI,0.033329782816500134,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),Fowlkes Mallows,0.5003458377354342,HC (average):Spectral (RBF)
Statlog,HC (average),Spectral (RBF),V Measure,0.03840910932816206,HC (average):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),ARI,0.009215968942662623,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),MI,0.022941628725616434,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),Fowlkes Mallows,0.44974799894592005,HC (complete):Spectral (RBF)
Statlog,HC (complete),Spectral (RBF),V Measure,0.028152620958407933,HC (complete):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),ARI,0.38018116926681017,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),MI,0.4016841933403559,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),Fowlkes Mallows,0.98054086927944,HC (single):Spectral (RBF)
Statlog,HC (single),Spectral (RBF),V Measure,0.4041953592004649,HC (single):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),ARI,0.015077975584789169,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),MI,0.04484059121134605,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),Fowlkes Mallows,0.490467965446318,HC (ward):Spectral (RBF)
Statlog,HC (ward),Spectral (RBF),V Measure,0.04979341800069701,HC (ward):Spectral (RBF)
Statlog,K-Means,Spectral (RBF),ARI,0.013884565137813921,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),MI,0.04185352569192262,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),Fowlkes Mallows,0.46306466302740007,K-Means:Spectral (RBF)
Statlog,K-Means,Spectral (RBF),V Measure,0.046835486059149174,K-Means:Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),ARI,0.010441956790848052,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),MI,0.03188847123764056,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.449915002618181,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means (minibatch),Spectral (RBF),V Measure,0.03696130959852567,K-Means (minibatch):Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),ARI,0.015068279849485597,K-Means++:Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),MI,0.04395770795987886,K-Means++:Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),Fowlkes Mallows,0.47064500252111735,K-Means++:Spectral (RBF)
Statlog,K-Means++,Spectral (RBF),V Measure,0.048913504637846994,K-Means++:Spectral (RBF)
Statlog,Birch,Spectral (RBF),ARI,0.019146823268854335,Birch:Spectral (RBF)
Statlog,Birch,Spectral (RBF),MI,0.04867623157299444,Birch:Spectral (RBF)
Statlog,Birch,Spectral (RBF),Fowlkes Mallows,0.5317788855031292,Birch:Spectral (RBF)
Statlog,Birch,Spectral (RBF),V Measure,0.05360474312801943,Birch:Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Statlog,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Tetragonula,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Tetragonula,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Tetragonula,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Tetragonula,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Tetragonula,Gaussian MM,K-Means,ARI,0.6966687457928602,Gaussian MM:K-Means
Tetragonula,Gaussian MM,K-Means,MI,0.8248971815337022,Gaussian MM:K-Means
Tetragonula,Gaussian MM,K-Means,Fowlkes Mallows,0.7873593504007808,Gaussian MM:K-Means
Tetragonula,Gaussian MM,K-Means,V Measure,0.8415367758070638,Gaussian MM:K-Means
Tetragonula,Gaussian MM,HC (average),ARI,0.7192538239095496,Gaussian MM:HC (average)
Tetragonula,Gaussian MM,HC (average),MI,0.7882688495078973,Gaussian MM:HC (average)
Tetragonula,Gaussian MM,HC (average),Fowlkes Mallows,0.8272327233676835,Gaussian MM:HC (average)
Tetragonula,Gaussian MM,HC (average),V Measure,0.8069510410627616,Gaussian MM:HC (average)
Tetragonula,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Tetragonula,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Tetragonula,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Tetragonula,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Tetragonula,HC (average),HC (single),ARI,0.7885039037544834,HC (average):HC (single)
Tetragonula,HC (average),HC (single),MI,0.8429917649560384,HC (average):HC (single)
Tetragonula,HC (average),HC (single),Fowlkes Mallows,0.8981862657518032,HC (average):HC (single)
Tetragonula,HC (average),HC (single),V Measure,0.855949272948931,HC (average):HC (single)
Tetragonula,HC (average),K-Means,ARI,0.5668497267675472,HC (average):K-Means
Tetragonula,HC (average),K-Means,MI,0.7313778488814109,HC (average):K-Means
Tetragonula,HC (average),K-Means,Fowlkes Mallows,0.7227022158665615,HC (average):K-Means
Tetragonula,HC (average),K-Means,V Measure,0.7553964919507216,HC (average):K-Means
Tetragonula,HC (average),K-Means (minibatch),ARI,0.7049723708172886,HC (average):K-Means (minibatch)
Tetragonula,HC (average),K-Means (minibatch),MI,0.7785901978543116,HC (average):K-Means (minibatch)
Tetragonula,HC (average),K-Means (minibatch),Fowlkes Mallows,0.8177714428284304,HC (average):K-Means (minibatch)
Tetragonula,HC (average),K-Means (minibatch),V Measure,0.798336164852835,HC (average):K-Means (minibatch)
Tetragonula,HC (average),K-Means++,ARI,0.7669005206468762,HC (average):K-Means++
Tetragonula,HC (average),K-Means++,MI,0.8208994725559005,HC (average):K-Means++
Tetragonula,HC (average),K-Means++,Fowlkes Mallows,0.8591879866350655,HC (average):K-Means++
Tetragonula,HC (average),K-Means++,V Measure,0.8366617449750844,HC (average):K-Means++
Tetragonula,Birch,HC (average),ARI,0.8731310654825342,Birch:HC (average)
Tetragonula,Birch,HC (average),MI,0.8792152107384398,Birch:HC (average)
Tetragonula,Birch,HC (average),Fowlkes Mallows,0.9271200560971002,Birch:HC (average)
Tetragonula,Birch,HC (average),V Measure,0.8895199859395323,Birch:HC (average)
Tetragonula,Gaussian MM,HC (complete),ARI,0.8083378961109079,Gaussian MM:HC (complete)
Tetragonula,Gaussian MM,HC (complete),MI,0.856687320751972,Gaussian MM:HC (complete)
Tetragonula,Gaussian MM,HC (complete),Fowlkes Mallows,0.8735230950436891,Gaussian MM:HC (complete)
Tetragonula,Gaussian MM,HC (complete),V Measure,0.8698765678518379,Gaussian MM:HC (complete)
Tetragonula,HC (average),HC (complete),ARI,0.8515143665735586,HC (average):HC (complete)
Tetragonula,HC (average),HC (complete),MI,0.8800511249666754,HC (average):HC (complete)
Tetragonula,HC (average),HC (complete),Fowlkes Mallows,0.913093554556646,HC (average):HC (complete)
Tetragonula,HC (average),HC (complete),V Measure,0.8904611579170211,HC (average):HC (complete)
Tetragonula,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (single),ARI,0.7159597878342728,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),MI,0.7788720344946849,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),Fowlkes Mallows,0.8464573801036547,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),V Measure,0.7977518249217046,HC (complete):HC (single)
Tetragonula,HC (complete),K-Means,ARI,0.6671871717893109,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,MI,0.8089020715161478,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,Fowlkes Mallows,0.7759466216949824,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,V Measure,0.8267644638974209,HC (complete):K-Means
Tetragonula,HC (complete),K-Means (minibatch),ARI,0.8008965434452329,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),MI,0.8502459975989932,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.868334431227028,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),V Measure,0.8642159111243888,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means++,ARI,0.8759700738066664,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,MI,0.904181393618011,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,Fowlkes Mallows,0.9191869701464708,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,V Measure,0.9129927939679594,HC (complete):K-Means++
Tetragonula,Birch,HC (complete),ARI,0.8604211437159809,Birch:HC (complete)
Tetragonula,Birch,HC (complete),MI,0.8818124629715263,Birch:HC (complete)
Tetragonula,Birch,HC (complete),Fowlkes Mallows,0.913424492291232,Birch:HC (complete)
Tetragonula,Birch,HC (complete),V Measure,0.8921726434331683,Birch:HC (complete)
Tetragonula,Gaussian MM,HC (single),ARI,0.6250377587082998,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),MI,0.7180451944323941,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),Fowlkes Mallows,0.7857057811543219,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),V Measure,0.7424261107277647,Gaussian MM:HC (single)
Tetragonula,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Tetragonula,HC (single),K-Means,ARI,0.47617243541803894,HC (single):K-Means
Tetragonula,HC (single),K-Means,MI,0.6559114363807658,HC (single):K-Means
Tetragonula,HC (single),K-Means,Fowlkes Mallows,0.6794245920848921,HC (single):K-Means
Tetragonula,HC (single),K-Means,V Measure,0.6860544522553507,HC (single):K-Means
Tetragonula,HC (single),K-Means (minibatch),ARI,0.6082766810649414,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),MI,0.70603493566054,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),Fowlkes Mallows,0.7736429292984784,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),V Measure,0.7316523557404604,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means++,ARI,0.6559577550975739,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,MI,0.7406361895371696,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,Fowlkes Mallows,0.8080139081615747,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,V Measure,0.7629765094721489,HC (single):K-Means++
Tetragonula,Birch,HC (single),ARI,0.7580469009008844,Birch:HC (single)
Tetragonula,Birch,HC (single),MI,0.8005101670896392,Birch:HC (single)
Tetragonula,Birch,HC (single),Fowlkes Mallows,0.8746295761891218,Birch:HC (single)
Tetragonula,Birch,HC (single),V Measure,0.8172216988927887,Birch:HC (single)
Tetragonula,Gaussian MM,HC (ward),ARI,0.871729984610186,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),MI,0.8939694724082591,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),Fowlkes Mallows,0.9126676159647981,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),V Measure,0.9037368320604091,Gaussian MM:HC (ward)
Tetragonula,HC (average),HC (ward),ARI,0.7832974841265714,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),MI,0.8301174497130903,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),Fowlkes Mallows,0.8699921724305908,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),V Measure,0.8450052019447841,HC (average):HC (ward)
Tetragonula,HC (complete),HC (ward),ARI,0.8887425841874953,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),MI,0.9024957507259029,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),Fowlkes Mallows,0.9279197567616271,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),V Measure,0.9114080861406305,HC (complete):HC (ward)
Tetragonula,HC (single),HC (ward),ARI,0.674630017386668,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),MI,0.7542596825999841,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),Fowlkes Mallows,0.8200584496737519,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),V Measure,0.7753568590060896,HC (single):HC (ward)
Tetragonula,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),K-Means,ARI,0.7311943875050078,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,MI,0.8514690514186628,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,Fowlkes Mallows,0.8143671363620818,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,V Measure,0.8653990524910745,HC (ward):K-Means
Tetragonula,HC (ward),K-Means (minibatch),ARI,0.8604828743191194,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),MI,0.8899183555883021,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.9040592740035537,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),V Measure,0.90026836374766,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means++,ARI,0.9558589404659961,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,MI,0.9549956481571955,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,Fowlkes Mallows,0.9694394764445816,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,V Measure,0.9591757569513747,HC (ward):K-Means++
Tetragonula,Birch,HC (ward),ARI,0.8514284414361281,Birch:HC (ward)
Tetragonula,Birch,HC (ward),MI,0.8837739076109463,Birch:HC (ward)
Tetragonula,Birch,HC (ward),Fowlkes Mallows,0.9061061620451093,Birch:HC (ward)
Tetragonula,Birch,HC (ward),V Measure,0.8940608661142875,Birch:HC (ward)
Tetragonula,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,MI,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Tetragonula,Gaussian MM,K-Means (minibatch),ARI,0.8071858423286016,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),MI,0.8650270360004033,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.866379083996041,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),V Measure,0.8778191549103148,Gaussian MM:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),ARI,0.7018240446074063,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),MI,0.8309592665049672,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),Fowlkes Mallows,0.7884604902351485,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),V Measure,0.8473513953322735,K-Means:K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),ARI,0.7619912072868523,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),MI,0.8214738457654341,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),Fowlkes Mallows,0.8463140506056901,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),V Measure,0.8375607475360006,Birch:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means++,ARI,0.8715191292711405,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,MI,0.9059712974898332,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,Fowlkes Mallows,0.9121502780105597,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,V Measure,0.9146853836173702,Gaussian MM:K-Means++
Tetragonula,K-Means,K-Means++,ARI,0.7252397105130584,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,MI,0.8557957610172059,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,Fowlkes Mallows,0.8105223170196314,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,V Measure,0.8694091169228508,K-Means:K-Means++
Tetragonula,K-Means (minibatch),K-Means++,ARI,0.8763368006353589,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,MI,0.9074471538853678,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.9147673710589294,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,V Measure,0.9162090447288668,K-Means (minibatch):K-Means++
Tetragonula,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Tetragonula,Birch,K-Means++,ARI,0.8368144304134333,Birch:K-Means++
Tetragonula,Birch,K-Means++,MI,0.8805837135281296,Birch:K-Means++
Tetragonula,Birch,K-Means++,Fowlkes Mallows,0.8962716777380443,Birch:K-Means++
Tetragonula,Birch,K-Means++,V Measure,0.8912053613643045,Birch:K-Means++
Tetragonula,Birch,Gaussian MM,ARI,0.7606527568026492,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,MI,0.8204667885380856,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,Fowlkes Mallows,0.8458699884945042,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,V Measure,0.8364424697338049,Birch:Gaussian MM
Tetragonula,Birch,K-Means,ARI,0.6309366729592302,Birch:K-Means
Tetragonula,Birch,K-Means,MI,0.7834514844766867,Birch:K-Means
Tetragonula,Birch,K-Means,Fowlkes Mallows,0.7566086239613824,Birch:K-Means
Tetragonula,Birch,K-Means,V Measure,0.8030051231816627,Birch:K-Means
Tetragonula,Birch,Birch,ARI,1.0,Birch:Birch
Tetragonula,Birch,Birch,MI,1.0,Birch:Birch
Tetragonula,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Tetragonula,Birch,Birch,V Measure,1.0,Birch:Birch
Tetragonula,Gaussian MM,Spectral (NN),ARI,0.3707130467772355,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),MI,0.6339100580528763,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.532712660281652,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),V Measure,0.6704367912628227,Gaussian MM:Spectral (NN)
Tetragonula,HC (average),Spectral (NN),ARI,0.2603681143344223,HC (average):Spectral (NN)
