data,method,noise,sigma,criteria,rank,AUC
Religion,Spectral (NN),Normal,4.0,jaccard,5,0.38114306783488905
Religion,Spectral (NN),Normal,4.0,jaccard,10,0.3816871134569122
Religion,Spectral (NN),Normal,5.0,jaccard,2,0.3803415880902104
Religion,Spectral (NN),Normal,5.0,jaccard,5,0.3811192487699255
Religion,Spectral (NN),Normal,5.0,jaccard,10,0.38130037950524337
Religion,Spectral (RBF),Laplace,0.0,jaccard,2,0.9800000000000001
Religion,Spectral (RBF),Laplace,0.0,jaccard,5,0.9800000000000001
Religion,Spectral (RBF),Laplace,0.0,jaccard,10,0.9800000000000001
Religion,Spectral (RBF),Laplace,0.5,jaccard,2,0.6005086107497164
Religion,Spectral (RBF),Laplace,0.5,jaccard,5,0.6634751373547666
Religion,Spectral (RBF),Laplace,0.5,jaccard,10,0.651294929369777
Religion,Spectral (RBF),Laplace,1.0,jaccard,2,0.49541159008699887
Religion,Spectral (RBF),Laplace,1.0,jaccard,5,0.4525620396004598
Religion,Spectral (RBF),Laplace,1.0,jaccard,10,0.4379800831811595
Religion,Spectral (RBF),Laplace,2.0,jaccard,2,0.41975299185885406
Religion,Spectral (RBF),Laplace,2.0,jaccard,5,0.40202149582081037
Religion,Spectral (RBF),Laplace,2.0,jaccard,10,0.39407021626712846
Religion,Spectral (RBF),Laplace,3.0,jaccard,2,0.37988667267934945
Religion,Spectral (RBF),Laplace,3.0,jaccard,5,0.378156019448697
Religion,Spectral (RBF),Laplace,3.0,jaccard,10,0.3771458441694081
Religion,Spectral (RBF),Laplace,4.0,jaccard,2,0.3803729031104335
Religion,Spectral (RBF),Laplace,4.0,jaccard,5,0.3793410286433738
Religion,Spectral (RBF),Laplace,4.0,jaccard,10,0.37768403909284876
Religion,Spectral (RBF),Laplace,5.0,jaccard,2,0.3802465868849547
Religion,Spectral (RBF),Laplace,5.0,jaccard,5,0.37876364097584936
Religion,Spectral (RBF),Laplace,5.0,jaccard,10,0.38012607504510826
Religion,Spectral (RBF),Normal,0.0,jaccard,2,0.9800000000000001
Religion,Spectral (RBF),Normal,0.0,jaccard,5,0.9800000000000001
Religion,Spectral (RBF),Normal,0.0,jaccard,10,0.9800000000000001
Religion,Spectral (RBF),Normal,0.5,jaccard,2,0.5841925057717686
Religion,Spectral (RBF),Normal,0.5,jaccard,5,0.6514815163193827
Religion,Spectral (RBF),Normal,0.5,jaccard,10,0.6063417142073587
Religion,Spectral (RBF),Normal,1.0,jaccard,2,0.5253993749225483
Religion,Spectral (RBF),Normal,1.0,jaccard,5,0.5167611591072971
Religion,Spectral (RBF),Normal,1.0,jaccard,10,0.48354685333908887
Religion,Spectral (RBF),Normal,2.0,jaccard,2,0.4561945797277748
Religion,Spectral (RBF),Normal,2.0,jaccard,5,0.4232680419623334
Religion,Spectral (RBF),Normal,2.0,jaccard,10,0.41045669693437803
Religion,Spectral (RBF),Normal,3.0,jaccard,2,0.4069064921521827
Religion,Spectral (RBF),Normal,3.0,jaccard,5,0.3973559272502368
Religion,Spectral (RBF),Normal,3.0,jaccard,10,0.3901703738637429
Religion,Spectral (RBF),Normal,4.0,jaccard,2,0.3795313535353466
Religion,Spectral (RBF),Normal,4.0,jaccard,5,0.37801481111736485
Religion,Spectral (RBF),Normal,4.0,jaccard,10,0.3774677731026413
Religion,Spectral (RBF),Normal,5.0,jaccard,2,0.37878157000856194
Religion,Spectral (RBF),Normal,5.0,jaccard,5,0.3777768562232207
Religion,Spectral (RBF),Normal,5.0,jaccard,10,0.37596811328953117
Religion,UMAP,Laplace,0.0,jaccard,2,0.9800000000000001
Religion,UMAP,Laplace,0.0,jaccard,5,0.9800000000000001
Religion,UMAP,Laplace,0.0,jaccard,10,0.8140005713936392
Religion,UMAP,Laplace,0.5,jaccard,2,0.38432623980821007
Religion,UMAP,Laplace,0.5,jaccard,5,0.382910420458681
Religion,UMAP,Laplace,0.5,jaccard,10,0.3764595722904174
Religion,UMAP,Laplace,1.0,jaccard,2,0.39163904618372686
Religion,UMAP,Laplace,1.0,jaccard,5,0.38977315908864274
Religion,UMAP,Laplace,1.0,jaccard,10,0.39355927588046974
Religion,UMAP,Laplace,2.0,jaccard,2,0.37792260981750514
Religion,UMAP,Laplace,2.0,jaccard,5,0.38699594459090275
Religion,UMAP,Laplace,2.0,jaccard,10,0.37796924749740407
Religion,UMAP,Laplace,3.0,jaccard,2,0.38486758411624317
Religion,UMAP,Laplace,3.0,jaccard,5,0.38637776602673396
Religion,UMAP,Laplace,3.0,jaccard,10,0.37767981769621445
Religion,UMAP,Laplace,4.0,jaccard,2,0.3826537700246774
Religion,UMAP,Laplace,4.0,jaccard,5,0.38010979469604955
Religion,UMAP,Laplace,4.0,jaccard,10,0.3772319760809534
Religion,UMAP,Laplace,5.0,jaccard,2,0.37882595790870716
Religion,UMAP,Laplace,5.0,jaccard,5,0.37786047983655097
Religion,UMAP,Laplace,5.0,jaccard,10,0.38157810054787183
Religion,UMAP,Normal,0.0,jaccard,2,0.9800000000000001
Religion,UMAP,Normal,0.0,jaccard,5,0.9800000000000001
Religion,UMAP,Normal,0.0,jaccard,10,0.8092038089710814
Religion,UMAP,Normal,0.5,jaccard,2,0.4558020773987778
Religion,UMAP,Normal,0.5,jaccard,5,0.4652545744060081
Religion,UMAP,Normal,0.5,jaccard,10,0.4698747482996444
Religion,UMAP,Normal,1.0,jaccard,2,0.41243505219737464
Religion,UMAP,Normal,1.0,jaccard,5,0.4162052836024455
Religion,UMAP,Normal,1.0,jaccard,10,0.4208629825866107
Religion,UMAP,Normal,2.0,jaccard,2,0.3801434631621464
Religion,UMAP,Normal,2.0,jaccard,5,0.38332269606782277
Religion,UMAP,Normal,2.0,jaccard,10,0.3816745421165431
Religion,UMAP,Normal,3.0,jaccard,2,0.38535752319956507
Religion,UMAP,Normal,3.0,jaccard,5,0.3876892141822921
Religion,UMAP,Normal,3.0,jaccard,10,0.3788396977494198
Religion,UMAP,Normal,4.0,jaccard,2,0.38557081129950777
Religion,UMAP,Normal,4.0,jaccard,5,0.38051951730468137
Religion,UMAP,Normal,4.0,jaccard,10,0.3786647637809114
Religion,UMAP,Normal,5.0,jaccard,2,0.38121142893975635
Religion,UMAP,Normal,5.0,jaccard,5,0.3815528301424336
Religion,UMAP,Normal,5.0,jaccard,10,0.379126992841987
Religion,t-SNE,Laplace,0.0,jaccard,2,0.6268655046730323
Religion,t-SNE,Laplace,0.5,jaccard,2,0.42288860898534547
Religion,t-SNE,Laplace,1.0,jaccard,2,0.4037496398407071
Religion,t-SNE,Laplace,2.0,jaccard,2,0.38638419318528366
Religion,t-SNE,Laplace,3.0,jaccard,2,0.3823547748830423
Religion,t-SNE,Laplace,4.0,jaccard,2,0.38121234748553207
Religion,t-SNE,Laplace,5.0,jaccard,2,0.3806736724956829
Religion,t-SNE,Normal,0.0,jaccard,2,0.618426687788441
Religion,t-SNE,Normal,0.5,jaccard,2,0.4437196849273674
Religion,t-SNE,Normal,1.0,jaccard,2,0.4201947119475628
Religion,t-SNE,Normal,2.0,jaccard,2,0.3957176800369088
Religion,t-SNE,Normal,3.0,jaccard,2,0.38844956130344
Religion,t-SNE,Normal,4.0,jaccard,2,0.38483870451044877
Religion,t-SNE,Normal,5.0,jaccard,2,0.3827074974705921
Spam base,DAE,Laplace,0.0,jaccard,2,0.6575186457806248
Spam base,DAE,Laplace,0.0,jaccard,5,0.6102784847067076
Spam base,DAE,Laplace,0.0,jaccard,10,0.678554754147633
Spam base,DAE,Laplace,0.15,jaccard,2,0.6219158562407326
Spam base,DAE,Laplace,0.5,jaccard,2,0.43273586280448706
Spam base,DAE,Laplace,0.5,jaccard,5,0.5422947888774364
Spam base,DAE,Laplace,0.5,jaccard,10,0.5406481537968545
Spam base,DAE,Laplace,1.0,jaccard,2,0.42485950174540493
Spam base,DAE,Laplace,1.0,jaccard,5,0.43004952843304106
Spam base,DAE,Laplace,1.0,jaccard,10,0.4487635912534279
Spam base,DAE,Laplace,2.0,jaccard,2,0.38711896592899653
Spam base,DAE,Laplace,2.0,jaccard,5,0.3898053528900786
Spam base,DAE,Laplace,2.0,jaccard,10,0.39066468581655334
Spam base,DAE,Laplace,3.0,jaccard,2,0.38336724033306
Spam base,DAE,Laplace,4.0,jaccard,2,0.37966324761181547
Spam base,DAE,Laplace,5.0,jaccard,2,0.37928393887709816
Spam base,DAE,Normal,0.0,jaccard,2,0.5382498679543403
Spam base,DAE,Normal,0.0,jaccard,5,0.6751341245054495
Spam base,DAE,Normal,0.0,jaccard,10,0.672565928333854
Spam base,DAE,Normal,0.15,Kendall,2,0.5118056128864172
Spam base,DAE,Normal,0.15,RBO,2,0.5298365994900174
Spam base,DAE,Normal,0.15,jaccard,2,0.5823140543638061
Spam base,DAE,Normal,0.5,jaccard,2,0.48411643138832344
Spam base,DAE,Normal,0.5,jaccard,5,0.5032952841318777
Spam base,DAE,Normal,0.5,jaccard,10,0.5159265780752051
Spam base,DAE,Normal,1.0,Kendall,2,0.5052892431026372
Spam base,DAE,Normal,1.0,RBO,2,0.39754520242877167
Spam base,DAE,Normal,1.0,jaccard,2,0.4772505431528195
Spam base,DAE,Normal,1.0,jaccard,5,0.49258461868553277
Spam base,DAE,Normal,1.0,jaccard,10,0.48692791642879485
Spam base,DAE,Normal,2.0,Kendall,2,0.4926246745699365
Spam base,DAE,Normal,2.0,RBO,2,0.268334327299491
Spam base,DAE,Normal,2.0,jaccard,2,0.39789496863958734
Spam base,DAE,Normal,2.0,jaccard,5,0.3957437639074092
Spam base,DAE,Normal,2.0,jaccard,10,0.40786536860436456
Spam base,DAE,Normal,3.0,Kendall,2,0.49045242143563883
Spam base,DAE,Normal,3.0,RBO,2,0.2485519178817791
Spam base,DAE,Normal,3.0,jaccard,2,0.38585431571307366
Spam base,DAE,Normal,4.0,Kendall,2,0.4901435806028055
Spam base,DAE,Normal,4.0,RBO,2,0.2489751320910385
Spam base,DAE,Normal,4.0,jaccard,2,0.3823170846555097
Spam base,DAE,Normal,5.0,Kendall,2,0.49006284461008814
Spam base,DAE,Normal,5.0,RBO,2,0.24689769717297771
Spam base,DAE,Normal,5.0,jaccard,2,0.38052864316279494
Spam base,Isomap,Laplace,0.0,jaccard,2,0.9787261265532105
Spam base,Isomap,Laplace,0.0,jaccard,5,0.9786591397864575
Spam base,Isomap,Laplace,0.0,jaccard,10,0.9786045181894634
Spam base,Isomap,Laplace,0.15,jaccard,2,0.5853303997744077
Spam base,Isomap,Laplace,0.5,jaccard,2,0.5036630288041433
Spam base,Isomap,Laplace,0.5,jaccard,5,0.48745742546372417
Spam base,Isomap,Laplace,0.5,jaccard,10,0.4751415014211409
Spam base,Isomap,Laplace,1.0,jaccard,2,0.43438443149005984
Spam base,Isomap,Laplace,1.0,jaccard,5,0.42662393532157605
Spam base,Isomap,Laplace,1.0,jaccard,10,0.4154568541615697
Spam base,Isomap,Laplace,2.0,jaccard,2,0.3891452928485407
Spam base,Isomap,Laplace,2.0,jaccard,5,0.38970366875231505
Spam base,Isomap,Laplace,2.0,jaccard,10,0.3877409751378378
Spam base,Isomap,Laplace,3.0,jaccard,2,0.37938613796285975
Spam base,Isomap,Laplace,4.0,jaccard,2,0.3783477841551936
Spam base,Isomap,Laplace,5.0,jaccard,2,0.3794560781131172
Spam base,Isomap,Normal,0.0,jaccard,2,0.9787549002368251
Spam base,Isomap,Normal,0.0,jaccard,5,0.9786419914199356
Spam base,Isomap,Normal,0.0,jaccard,10,0.9786189943735801
Spam base,Isomap,Normal,0.15,Kendall,2,0.5044824710468669
Spam base,Isomap,Normal,0.15,RBO,2,0.5198715394673159
Spam base,Isomap,Normal,0.15,jaccard,2,0.6208118328975688
Spam base,Isomap,Normal,0.5,jaccard,2,0.5264494715459597
Spam base,Isomap,Normal,0.5,jaccard,5,0.5197431350321988
Spam base,Isomap,Normal,0.5,jaccard,10,0.5141413012049642
Spam base,Isomap,Normal,1.0,Kendall,2,0.49536763975281184
Spam base,Isomap,Normal,1.0,RBO,2,0.32804367014827246
Spam base,Isomap,Normal,1.0,jaccard,2,0.4738668677460425
Spam base,Isomap,Normal,1.0,jaccard,5,0.46351653995562164
Spam base,Isomap,Normal,1.0,jaccard,10,0.4502657674622034
Spam base,Isomap,Normal,2.0,Kendall,2,0.49075142566449437
Spam base,Isomap,Normal,2.0,RBO,2,0.25631135080117445
Spam base,Isomap,Normal,2.0,jaccard,2,0.41130869441966933
Spam base,Isomap,Normal,2.0,jaccard,5,0.4085930330481282
Spam base,Isomap,Normal,2.0,jaccard,10,0.40075529344869804
Spam base,Isomap,Normal,3.0,Kendall,2,0.490564015767328
Spam base,Isomap,Normal,3.0,RBO,2,0.2458525231986155
Spam base,Isomap,Normal,3.0,jaccard,2,0.3831693555103802
Spam base,Isomap,Normal,4.0,Kendall,2,0.489403293925596
Spam base,Isomap,Normal,4.0,RBO,2,0.24681626069943938
Spam base,Isomap,Normal,4.0,jaccard,2,0.3796895119756954
Spam base,Isomap,Normal,5.0,Kendall,2,0.48989425395361375
Spam base,Isomap,Normal,5.0,RBO,2,0.24686589051042024
Spam base,Isomap,Normal,5.0,jaccard,2,0.3793336926130127
Spam base,MDS,Laplace,0.0,jaccard,2,0.8386153099491975
Spam base,MDS,Laplace,0.0,jaccard,5,0.7236061464372755
Spam base,MDS,Laplace,0.0,jaccard,10,0.7564390071568518
Spam base,MDS,Laplace,0.15,jaccard,2,0.6584392511620014
Spam base,MDS,Laplace,0.5,jaccard,2,0.5381266236921768
Spam base,MDS,Laplace,0.5,jaccard,5,0.5095612838297592
Spam base,MDS,Laplace,0.5,jaccard,10,0.5125498015866542
Spam base,MDS,Laplace,1.0,jaccard,2,0.4437923579061843
Spam base,MDS,Laplace,1.0,jaccard,5,0.4309599026835619
Spam base,MDS,Laplace,1.0,jaccard,10,0.42971384730033413
Spam base,MDS,Laplace,2.0,jaccard,2,0.39068522102559566
Spam base,MDS,Laplace,2.0,jaccard,5,0.3896866119727612
Spam base,MDS,Laplace,2.0,jaccard,10,0.39142131899313715
Spam base,MDS,Normal,0.0,Kendall,10,0.504840849802289
Spam base,MDS,Normal,0.0,RBO,10,0.6861871814713092
Spam base,MDS,Normal,0.0,jaccard,2,0.7924525520339475
Spam base,MDS,Normal,0.0,jaccard,5,0.6885009087038579
Spam base,MDS,Normal,0.0,jaccard,10,0.7507204698219488
Spam base,MDS,Normal,0.15,Kendall,2,0.5056126442138128
Spam base,MDS,Normal,0.15,RBO,2,0.5616241186573795
Spam base,MDS,Normal,0.15,jaccard,2,0.6493418596464311
Spam base,MDS,Normal,0.5,jaccard,2,0.6005554765920035
Spam base,MDS,Normal,0.5,jaccard,5,0.5622489404505056
Spam base,MDS,Normal,0.5,jaccard,10,0.564280681948743
Spam base,MDS,Normal,1.0,Kendall,2,0.4969885880418777
Spam base,MDS,Normal,1.0,RBO,2,0.36240890767705797
Spam base,MDS,Normal,1.0,jaccard,2,0.4882424642782428
Spam base,MDS,Normal,1.0,jaccard,5,0.46223810604485455
Spam base,MDS,Normal,1.0,jaccard,10,0.4643919428042851
Spam base,MDS,Normal,2.0,Kendall,2,0.49036660564628404
Spam base,MDS,Normal,2.0,RBO,2,0.2740440936573228
Spam base,MDS,Normal,2.0,jaccard,2,0.41129434842945367
Spam base,MDS,Normal,2.0,jaccard,5,0.40417316613487553
Spam base,MDS,Normal,2.0,jaccard,10,0.4047155794436583
Spam base,MDS,Normal,3.0,Kendall,2,0.49104313276915296
Spam base,MDS,Normal,3.0,RBO,2,0.26672236744097116
Spam base,MDS,Normal,3.0,jaccard,2,0.4075622525780687
Spam base,MDS,Normal,4.0,Kendall,2,0.4900398508861418
Spam base,MDS,Normal,4.0,RBO,2,0.2545414102151682
Spam base,MDS,Normal,4.0,jaccard,2,0.39439661382475716
Spam base,MDS,Normal,5.0,Kendall,2,0.48981334319041125
Spam base,MDS,Normal,5.0,RBO,2,0.2510995628085169
Spam base,MDS,Normal,5.0,jaccard,2,0.3889170350312168
Spam base,NMDS,Laplace,0.0,Kendall,10,0.4903504571271621
Spam base,NMDS,Laplace,0.0,RBO,10,0.2474644126888271
Spam base,NMDS,Laplace,0.0,jaccard,2,0.38478793439753134
Spam base,NMDS,Laplace,0.0,jaccard,5,0.38340012451810707
Spam base,NMDS,Laplace,0.0,jaccard,10,0.3818054702174094
Spam base,NMDS,Laplace,0.15,jaccard,2,0.38449568083212843
Spam base,NMDS,Laplace,0.5,jaccard,2,0.3842623440700575
Spam base,NMDS,Laplace,0.5,jaccard,5,0.3833343014939918
Spam base,NMDS,Laplace,0.5,jaccard,10,0.3817325354264284
Spam base,NMDS,Laplace,1.0,jaccard,2,0.3847798772520624
Spam base,NMDS,Laplace,1.0,jaccard,5,0.3833154483450066
Spam base,NMDS,Laplace,1.0,jaccard,10,0.3816472451418335
Spam base,NMDS,Laplace,2.0,jaccard,2,0.38455767172392663
Spam base,NMDS,Laplace,2.0,jaccard,5,0.38335711854732385
Spam base,NMDS,Laplace,2.0,jaccard,10,0.38170984181770007
Spam base,NMDS,Laplace,4.0,jaccard,2,0.3847819961216784
Spam base,NMDS,Normal,0.0,jaccard,2,0.38464370499968853
Spam base,NMDS,Normal,0.0,jaccard,5,0.38328607056123704
Spam base,NMDS,Normal,0.0,jaccard,10,0.3817579662799103
Spam base,NMDS,Normal,0.15,Kendall,2,0.49166254076020033
Spam base,NMDS,Normal,0.15,RBO,2,0.24895166830747878
Spam base,NMDS,Normal,0.15,jaccard,2,0.38494272592832773
Spam base,NMDS,Normal,0.5,jaccard,2,0.38451546581290474
Spam base,NMDS,Normal,0.5,jaccard,5,0.3833697430439213
Spam base,NMDS,Normal,0.5,jaccard,10,0.38184194867966637
Spam base,NMDS,Normal,1.0,Kendall,2,0.492142866009683
Spam base,NMDS,Normal,1.0,RBO,2,0.24888212177335797
Spam base,NMDS,Normal,1.0,jaccard,2,0.38447538278716575
Spam base,NMDS,Normal,1.0,jaccard,5,0.3834661070514074
Spam base,NMDS,Normal,1.0,jaccard,10,0.3817142005242541
Spam base,NMDS,Normal,2.0,Kendall,2,0.4928759729428741
Spam base,NMDS,Normal,2.0,RBO,2,0.24913272961940444
Spam base,NMDS,Normal,2.0,jaccard,2,0.3846284905781585
Spam base,NMDS,Normal,2.0,jaccard,5,0.3832952423021506
Spam base,NMDS,Normal,2.0,jaccard,10,0.3816558343298023
Spam base,NMDS,Normal,3.0,Kendall,2,0.49316915198695754
Spam base,NMDS,Normal,3.0,RBO,2,0.24892474557817557
Spam base,NMDS,Normal,3.0,jaccard,2,0.38465504350804036
Spam base,NMDS,Normal,4.0,Kendall,2,0.49199759400215093
Spam base,NMDS,Normal,4.0,RBO,2,0.24852707604809876
Spam base,NMDS,Normal,4.0,jaccard,2,0.3846003772020832
Spam base,NMDS,Normal,5.0,Kendall,2,0.4921497456745722
Spam base,NMDS,Normal,5.0,RBO,2,0.24849953377450637
Spam base,NMDS,Normal,5.0,jaccard,2,0.3841746257334989
Spam base,PCA,Laplace,0.0,jaccard,2,0.9800000000000001
Spam base,PCA,Laplace,0.0,jaccard,5,0.9799999987017836
Spam base,PCA,Laplace,0.0,jaccard,10,0.9799975157106022
Spam base,PCA,Laplace,0.15,jaccard,2,0.7894758840173909
Spam base,PCA,Laplace,0.5,jaccard,2,0.6039722178011284
Spam base,PCA,Laplace,0.5,jaccard,5,0.6109054185359211
Spam base,PCA,Laplace,0.5,jaccard,10,0.6188194054762555
Spam base,PCA,Laplace,1.0,jaccard,2,0.4952134324845382
Spam base,PCA,Laplace,1.0,jaccard,5,0.4923664996984608
Spam base,PCA,Laplace,1.0,jaccard,10,0.4949059306126914
Spam base,PCA,Laplace,2.0,jaccard,2,0.4202785610195202
Spam base,PCA,Laplace,2.0,jaccard,5,0.4163334044709353
Spam base,PCA,Laplace,2.0,jaccard,10,0.41782927152969845
Spam base,PCA,Laplace,3.0,jaccard,2,0.3947146304448318
Spam base,PCA,Laplace,4.0,jaccard,2,0.38707829259478077
Spam base,PCA,Laplace,5.0,jaccard,2,0.38258235922197864
Spam base,PCA,Normal,0.0,jaccard,2,0.7600000000000001
Spam base,PCA,Normal,0.0,jaccard,5,0.9799999993176043
Spam base,PCA,Normal,0.0,jaccard,10,0.9799988774048045
Spam base,PCA,Normal,0.15,Kendall,2,0.5183161260543186
Spam base,PCA,Normal,0.15,RBO,2,0.7541650996927508
Spam base,PCA,Normal,0.15,jaccard,2,0.8272202297760165
Spam base,PCA,Normal,0.5,jaccard,2,0.6603585297349748
Spam base,PCA,Normal,0.5,jaccard,5,0.6747380624182242
Spam base,PCA,Normal,0.5,jaccard,10,0.6848329750997127
Spam base,PCA,Normal,1.0,Kendall,2,0.5050852895109096
Spam base,PCA,Normal,1.0,RBO,2,0.420383981881596
Spam base,PCA,Normal,1.0,jaccard,2,0.5448262050982767
Spam base,PCA,Normal,1.0,jaccard,5,0.5485470119635969
Spam base,PCA,Normal,1.0,jaccard,10,0.5540127704852891
Spam base,PCA,Normal,2.0,Kendall,2,0.49585997042179636
Spam base,PCA,Normal,2.0,RBO,2,0.3165819713697643
Spam base,PCA,Normal,2.0,jaccard,2,0.45309883856927896
Spam base,PCA,Normal,2.0,jaccard,5,0.4477379732016558
Spam base,PCA,Normal,2.0,jaccard,10,0.4498123710449621
Spam base,PCA,Normal,3.0,Kendall,2,0.49231549588025986
Spam base,PCA,Normal,3.0,RBO,2,0.2779921759637645
Spam base,PCA,Normal,3.0,jaccard,2,0.4157338283753679
Spam base,PCA,Normal,4.0,Kendall,2,0.49188400279246897
Spam base,PCA,Normal,4.0,RBO,2,0.26622551399396704
Spam base,PCA,Normal,4.0,jaccard,2,0.39480041497711776
Spam base,PCA,Normal,5.0,Kendall,2,0.4898723656368428
Spam base,PCA,Normal,5.0,RBO,2,0.25432085808893035
Spam base,PCA,Normal,5.0,jaccard,2,0.3902443820449349
Spam base,Random Projection,Laplace,0.0,Kendall,10,0.49731864720106683
Spam base,Random Projection,Laplace,0.0,RBO,10,0.4850926410607119
Spam base,Random Projection,Laplace,0.0,jaccard,2,0.25913700808553036
Spam base,Random Projection,Laplace,0.0,jaccard,5,0.507782821381644
Spam base,Random Projection,Laplace,0.0,jaccard,10,0.5711654013985574
Spam base,Random Projection,Laplace,0.15,jaccard,2,0.4398928773848984
Spam base,Random Projection,Laplace,0.5,jaccard,2,0.4102695610465936
Spam base,Random Projection,Laplace,0.5,jaccard,5,0.44847838624333397
Spam base,Random Projection,Laplace,0.5,jaccard,10,0.4864159326903599
Spam base,Random Projection,Laplace,1.0,Kendall,10,0.49056929644192365
Spam base,Random Projection,Laplace,1.0,RBO,10,0.2939873210021036
Spam base,Random Projection,Laplace,1.0,jaccard,2,0.39516896958909353
Spam base,Random Projection,Laplace,1.0,jaccard,5,0.41480915569868426
Spam base,Random Projection,Laplace,1.0,jaccard,10,0.4335627614886947
Spam base,Random Projection,Laplace,2.0,jaccard,2,0.385154205180644
Spam base,Random Projection,Laplace,2.0,jaccard,5,0.392498480660747
Spam base,Random Projection,Laplace,2.0,jaccard,10,0.39930933224699144
Spam base,Random Projection,Laplace,3.0,jaccard,2,0.3833335473554558
Spam base,Random Projection,Laplace,4.0,jaccard,2,0.3809219185818521
Spam base,Random Projection,Laplace,5.0,jaccard,2,0.3807880645439336
Spam base,Random Projection,Normal,0.0,jaccard,2,0.44497862908293745
Spam base,Random Projection,Normal,0.0,jaccard,5,0.5097709285923643
Spam base,Random Projection,Normal,0.0,jaccard,10,0.5713976841334651
Spam base,Random Projection,Normal,0.15,Kendall,2,0.4911117139874879
Spam base,Random Projection,Normal,0.15,RBO,2,0.3127868490698139
Spam base,Random Projection,Normal,0.15,jaccard,2,0.4493802636812152
Spam base,Random Projection,Normal,0.5,jaccard,2,0.4148515758176532
Spam base,Random Projection,Normal,0.5,jaccard,5,0.4638907946182227
Spam base,Random Projection,Normal,0.5,jaccard,10,0.5129480242673335
Spam base,Random Projection,Normal,1.0,Kendall,2,0.4905118893477843
Spam base,Random Projection,Normal,1.0,RBO,2,0.26135057706869963
Spam base,Random Projection,Normal,1.0,jaccard,2,0.4048093568480089
Spam base,Random Projection,Normal,1.0,jaccard,5,0.43241539956363445
Spam base,Random Projection,Normal,1.0,jaccard,10,0.45728055119914207
Spam base,Random Projection,Normal,2.0,Kendall,2,0.4897863766436342
Spam base,Random Projection,Normal,2.0,RBO,2,0.2527752632338073
Spam base,Random Projection,Normal,2.0,jaccard,2,0.38971548744990603
Spam base,Random Projection,Normal,2.0,jaccard,5,0.402215246968628
Spam base,Random Projection,Normal,2.0,jaccard,10,0.41372783488548615
Spam base,Random Projection,Normal,3.0,Kendall,2,0.490068111315507
Spam base,Random Projection,Normal,3.0,RBO,2,0.25045697417655444
Spam base,Random Projection,Normal,3.0,jaccard,2,0.38467592077629587
Spam base,Random Projection,Normal,4.0,Kendall,2,0.4901409984525167
Spam base,Random Projection,Normal,4.0,RBO,2,0.24792222237863107
Spam base,Random Projection,Normal,4.0,jaccard,2,0.3822683519581787
Spam base,Random Projection,Normal,5.0,Kendall,2,0.49048719741584207
Spam base,Random Projection,Normal,5.0,RBO,2,0.24703866120789567
Spam base,Random Projection,Normal,5.0,jaccard,2,0.38043972487934463
Spam base,Spectral (NN),Laplace,0.0,jaccard,2,0.9791645968317321
Spam base,Spectral (NN),Laplace,0.0,jaccard,5,0.9792060444803699
Spam base,Spectral (NN),Laplace,0.0,jaccard,10,0.9792517756197977
Spam base,Spectral (NN),Laplace,0.15,jaccard,2,0.8132178288579215
Spam base,Spectral (NN),Laplace,0.5,jaccard,2,0.6121090669466135
Spam base,Spectral (NN),Laplace,0.5,jaccard,5,0.591929605445097
Spam base,Spectral (NN),Laplace,0.5,jaccard,10,0.5977969911867336
Spam base,Spectral (NN),Laplace,1.0,jaccard,2,0.49823409935559
Spam base,Spectral (NN),Laplace,1.0,jaccard,5,0.4786922646301479
Spam base,Spectral (NN),Laplace,1.0,jaccard,10,0.46819888340685767
Spam base,Spectral (NN),Laplace,2.0,jaccard,2,0.4155136191272077
Spam base,Spectral (NN),Laplace,2.0,jaccard,5,0.4034763754709345
Spam base,Spectral (NN),Laplace,2.0,jaccard,10,0.3991104740657681
Spam base,Spectral (NN),Laplace,3.0,jaccard,2,0.38946847900325327
Spam base,Spectral (NN),Laplace,4.0,jaccard,2,0.38417614688841695
Spam base,Spectral (NN),Laplace,5.0,jaccard,2,0.3804188940876494
Spam base,Spectral (NN),Normal,0.0,jaccard,2,0.9791754731258431
Spam base,Spectral (NN),Normal,0.0,jaccard,5,0.9792263189236036
Spam base,Spectral (NN),Normal,0.0,jaccard,10,0.9792522509248958
Spam base,Spectral (NN),Normal,0.15,Kendall,2,0.5154042676365693
Spam base,Spectral (NN),Normal,0.15,RBO,2,0.7986085675601039
Spam base,Spectral (NN),Normal,0.15,jaccard,2,0.8486546807377896
Spam base,Spectral (NN),Normal,0.5,jaccard,2,0.6781440672496255
Spam base,Spectral (NN),Normal,0.5,jaccard,5,0.669210081295657
Spam base,Spectral (NN),Normal,0.5,jaccard,10,0.6634185650904849
Spam base,Spectral (NN),Normal,1.0,Kendall,2,0.5041542805542352
Spam base,Spectral (NN),Normal,1.0,RBO,2,0.4361308183521393
Spam base,Spectral (NN),Normal,1.0,jaccard,2,0.558448992706386
Spam base,Spectral (NN),Normal,1.0,jaccard,5,0.5325140463455702
Spam base,Spectral (NN),Normal,1.0,jaccard,10,0.5348291729065031
Spam base,Spectral (NN),Normal,2.0,Kendall,2,0.4965930219969755
Spam base,Spectral (NN),Normal,2.0,RBO,2,0.3202081261210351
Spam base,Spectral (NN),Normal,2.0,jaccard,2,0.4488340320987192
Spam base,Spectral (NN),Normal,2.0,jaccard,5,0.42974736704256294
