data,model,iter,test_acc
Bean,LogisticRidge,31,0.9272771792360432
Bean,LogisticRidge,32,0.919686581782566
Bean,LogisticRidge,33,0.9262977473065622
Bean,LogisticRidge,34,0.9255631733594516
Bean,LogisticRidge,35,0.9248285994123407
Bean,LogisticRidge,36,0.9231145935357492
Bean,LogisticRidge,37,0.9179725759059746
Bean,LogisticRidge,38,0.9302154750244858
Bean,LogisticRidge,39,0.922869735553379
Bean,LogisticRidge,40,0.9236043095004896
Bean,LogisticRidge,41,0.9179725759059746
Bean,LogisticRidge,42,0.9245837414299706
Bean,LogisticRidge,43,0.9204211557296768
Bean,LogisticRidge,44,0.9187071498530852
Bean,LogisticRidge,45,0.922869735553379
Bean,LogisticRidge,46,0.9226248775710088
Bean,LogisticRidge,47,0.9280117531831538
Bean,LogisticRidge,48,0.9287463271302644
Bean,LogisticRidge,49,0.9214005876591576
Bean,LogisticRidge,50,0.9226248775710088
Bean,LogisticRidge,51,0.9233594515181196
Bean,LogisticRidge,52,0.92409402546523
Bean,LogisticRidge,53,0.9155239960822724
Bean,LogisticRidge,54,0.9236043095004896
Bean,LogisticRidge,55,0.9245837414299706
Bean,LogisticRidge,56,0.9172380019588638
Bean,LogisticRidge,57,0.922869735553379
Bean,LogisticRidge,58,0.9165034280117532
Bean,LogisticRidge,59,0.9282566111655239
Bean,LogisticRidge,60,0.9191968658178256
Bean,LogisticRidge,61,0.9189520078354554
Bean,LogisticRidge,62,0.9245837414299706
Bean,LogisticRidge,63,0.922869735553379
Bean,LogisticRidge,64,0.9262977473065622
Bean,LogisticRidge,65,0.9182174338883448
Bean,LogisticRidge,66,0.9231145935357492
Bean,LogisticRidge,67,0.9189520078354554
Bean,LogisticRidge,68,0.9194417238001958
Bean,LogisticRidge,69,0.9253183153770812
Bean,LogisticRidge,70,0.9248285994123407
Bean,LogisticRidge,71,0.9258080313418218
Bean,LogisticRidge,72,0.9191968658178256
Bean,LogisticRidge,73,0.9221351616062684
Bean,LogisticRidge,74,0.9272771792360432
Bean,LogisticRidge,75,0.9199314397649364
Bean,LogisticRidge,76,0.9221351616062684
Bean,LogisticRidge,77,0.9255631733594516
Bean,LogisticRidge,78,0.922869735553379
Bean,LogisticRidge,79,0.9265426052889324
Bean,LogisticRidge,80,0.92409402546523
Bean,LogisticRidge,81,0.92409402546523
Bean,LogisticRidge,82,0.921890303623898
Bean,LogisticRidge,83,0.917482859941234
Call,LogisticLASSO,46,0.9661880500231588
Call,LogisticLASSO,52,0.9610930986567856
Call,LogisticLASSO,85,0.9610930986567856
Call,LogisticLASSO,91,0.968040759610931
Call,Tree,23,0.9397869383974062
Call,Tree,37,0.9407132931912924
Call,Tree,36,0.9360815192218621
Call,Tree,22,0.9416396479851784
Call,LogisticLASSO,90,0.9606299212598424
Call,LogisticLASSO,84,0.9722093561834182
Call,LogisticLASSO,53,0.966651227420102
Call,LogisticLASSO,47,0.9689671144048172
Call,LogisticLASSO,79,0.96943029180176
Call,LogisticLASSO,51,0.9647985178323296
Call,LogisticLASSO,45,0.967577582213988
Call,LogisticLASSO,92,0.9698934691987032
Call,LogisticLASSO,86,0.9647985178323296
Call,Tree,34,0.9430291801760076
Call,Tree,20,0.9393237610004632
Call,Tree,21,0.9397869383974062
Call,Tree,35,0.9407132931912924
Call,LogisticLASSO,87,0.968040759610931
Call,LogisticLASSO,93,0.9731357109773044
Call,LogisticLASSO,44,0.9634089856415008
Call,LogisticLASSO,50,0.9689671144048172
Call,LogisticLASSO,78,0.965724872626216
Call,LogisticLASSO,54,0.9634089856415008
Call,LogisticLASSO,40,0.9689671144048172
Call,LogisticLASSO,68,0.9601667438628996
Call,LogisticLASSO,97,0.968503937007874
Call,LogisticLASSO,83,0.9634089856415008
Call,Tree,31,0.9430291801760076
Call,Tree,25,0.9458082445576655
Call,Tree,19,0.9337656322371468
Call,Tree,18,0.9434923575729504
Call,Tree,24,0.9509031959240388
Call,Tree,30,0.9444187123668364
Call,LogisticLASSO,82,0.966651227420102
Call,LogisticLASSO,96,0.96943029180176
Call,LogisticLASSO,69,0.9689671144048172
Call,LogisticLASSO,41,0.9629458082445576
Call,LogisticLASSO,55,0.9698934691987032
Call,LogisticLASSO,43,0.9624826308476148
Call,LogisticLASSO,57,0.9629458082445576
Call,LogisticLASSO,80,0.9638721630384436
Call,LogisticLASSO,94,0.9722093561834182
Call,Tree,26,0.950440018527096
Call,Tree,32,0.9485873089393236
Call,Tree,33,0.9555349698934692
Call,Tree,27,0.9407132931912924
Call,LogisticLASSO,95,0.9601667438628996
Call,LogisticLASSO,81,0.9624826308476148
Call,LogisticLASSO,56,0.9643353404353868
Call,LogisticLASSO,42,0.966651227420102
Call,LogisticLASSO,19,0.970356646595646
Call,LogisticLASSO,25,0.9652616952292729
Call,LogisticLASSO,31,0.9661880500231588
Call,Tree,68,0.9184807781380268
Call,Tree,40,0.9356183418249191
Call,Tree,54,0.9383974062065772
Call,LogisticLASSO,7,0.9601667438628996
Call,Tree,83,0.9383974062065772
Call,Tree,97,0.9416396479851784
Call,Tree,2,0.9453450671607224
Call,Tree,3,0.9374710514126908
Call,Tree,96,0.9411764705882352
Call,Tree,82,0.9393237610004632
Call,LogisticLASSO,6,0.9629458082445576
Call,Tree,55,0.9471977767484948
Call,Tree,41,0.9346919870310328
Call,Tree,69,0.9467345993515516
Call,LogisticLASSO,30,0.967577582213988
Call,LogisticLASSO,24,0.9643353404353868
Call,LogisticLASSO,18,0.9638721630384436
Call,LogisticLASSO,32,0.9629458082445576
Call,LogisticLASSO,26,0.9717461787864752
Call,Tree,57,0.9397869383974062
Call,Tree,43,0.9337656322371468
Call,LogisticLASSO,4,0.9661880500231588
Call,Tree,94,0.9402501157943493
Call,Tree,80,0.9383974062065772
Call,Tree,1,0.9397869383974062
Call,Tree,0,0.9425660027790644
Call,Tree,81,0.9374710514126908
Call,Tree,95,0.9360815192218621
Call,LogisticLASSO,5,0.966651227420102
Call,Tree,42,0.9471977767484948
Call,Tree,56,0.9471977767484948
Call,LogisticLASSO,27,0.9652616952292729
Call,LogisticLASSO,33,0.9717461787864752
Call,LogisticLASSO,37,0.9620194534506716
Call,LogisticLASSO,23,0.965724872626216
Call,Tree,52,0.9277443260768874
Call,Tree,46,0.937934228809634
Call,Tree,91,0.9333024548402038
Call,Tree,85,0.9425660027790644
Call,LogisticLASSO,1,0.9671144048170448
Call,Tree,4,0.9370078740157479
Call,Tree,5,0.9360815192218621
Call,LogisticLASSO,0,0.9735988883742474
Call,Tree,84,0.9342288096340898
Call,Tree,90,0.9439555349698936
Call,Tree,47,0.9397869383974062
Call,Tree,53,0.9430291801760076
Call,LogisticLASSO,22,0.967577582213988
Call,LogisticLASSO,36,0.9643353404353868
Call,LogisticLASSO,20,0.9638721630384436
Call,LogisticLASSO,34,0.9661880500231588
Call,Tree,45,0.9402501157943493
Call,Tree,51,0.9448818897637796
Call,Tree,79,0.935155164427976
Call,Tree,86,0.9448818897637796
Call,Tree,92,0.9365446966188051
Call,LogisticLASSO,2,0.9708198239925891
Call,Tree,7,0.9300602130616026
Call,SVM,98,0.9559981472904122
Call,SVM,99,0.9573876794812411
Call,Tree,6,0.9356183418249191
Call,LogisticLASSO,3,0.9634089856415008
Call,Tree,93,0.9467345993515516
Call,Tree,87,0.9434923575729504
Call,Tree,78,0.9481241315423808
Call,Tree,50,0.9346919870310328
Call,Tree,44,0.9383974062065772
Call,LogisticLASSO,35,0.9629458082445576
Call,LogisticLASSO,21,0.9698934691987032
Call,LogisticLASSO,38,0.9661880500231588
Call,LogisticLASSO,10,0.9671144048170448
Call,Tree,49,0.9425660027790644
Call,Tree,61,0.9342288096340898
Call,Tree,75,0.935155164427976
Call,Tree,74,0.9471977767484948
Call,Tree,60,0.9314497452524316
Call,Tree,48,0.9448818897637796
Call,LogisticLASSO,11,0.9652616952292729
Call,LogisticLASSO,39,0.965724872626216
Call,LogisticLASSO,13,0.9661880500231588
Call,Tree,76,0.93886058360352
Call,Tree,62,0.935155164427976
Call,Tree,89,0.9448818897637796
Call,Tree,8,0.9402501157943493
Call,SVM,97,0.9620194534506716
Call,SVM,94,0.9592403890690134
Call,SVM,95,0.9578508568781844
Call,SVM,96,0.9610930986567856
Call,Tree,9,0.9370078740157479
Call,Tree,88,0.9416396479851784
Call,Tree,63,0.9356183418249191
Call,Tree,77,0.9434923575729504
Call,LogisticLASSO,12,0.9620194534506716
Call,LogisticLASSO,16,0.9661880500231588
Call,Tree,73,0.952292728114868
Call,Tree,67,0.9370078740157479
Call,LogisticLASSO,8,0.9661880500231588
Call,Tree,98,0.9342288096340898
Call,XGB,99,0.982862436313108
Call,SVM,92,0.9583140342751274
Call,SVM,93,0.9638721630384436
Call,XGB,98,0.9759147753589624
Call,Tree,99,0.9397869383974062
Call,LogisticLASSO,9,0.9620194534506716
Call,Tree,66,0.9425660027790644
Call,Tree,72,0.9291338582677166
Call,RF,98,0.9726725335803612
Call,RF,99,0.9745252431681334
Call,LogisticLASSO,17,0.9610930986567856
Call,LogisticLASSO,15,0.96943029180176
Call,LogisticLASSO,29,0.9629458082445576
Call,Tree,64,0.9407132931912924
Call,Tree,70,0.9356183418249191
Call,Tree,58,0.9342288096340898
Call,SVM,91,0.9638721630384436
Call,SVM,85,0.9573876794812411
Call,SVM,86,0.9601667438628996
Call,SVM,87,0.9620194534506716
Call,SVM,88,0.9606299212598424
Call,SVM,89,0.9624826308476148
Call,SVM,90,0.9569245020842982
Call,SVM,38,0.9601667438628996
Call,SVM,39,0.953682260305697
Call,SVM,40,0.9643353404353868
Call,SVM,41,0.9569245020842982
Call,SVM,42,0.9620194534506716
Call,SVM,43,0.9578508568781844
Call,SVM,44,0.9620194534506716
Call,SVM,45,0.9624826308476148
Call,SVM,46,0.9592403890690134
Call,SVM,47,0.9629458082445576
Call,SVM,48,0.9564613246873552
Call,SVM,49,0.953682260305697
Call,SVM,50,0.9587772116720704
Call,SVM,51,0.9495136637332098
Call,SVM,52,0.952292728114868
Call,SVM,53,0.9629458082445576
Call,SVM,54,0.9587772116720704
Call,SVM,55,0.9610930986567856
Call,SVM,56,0.9541454377026402
Call,SVM,57,0.9513663733209821
Call,SVM,58,0.9587772116720704
Call,SVM,59,0.9615562760537286
Call,SVM,60,0.9559981472904122
Call,SVM,61,0.9564613246873552
Call,SVM,62,0.9615562760537286
Call,SVM,63,0.9610930986567856
Call,SVM,64,0.9578508568781844
Call,SVM,65,0.9573876794812411
Call,SVM,66,0.9643353404353868
Call,SVM,67,0.9597035664659564
Call,SVM,68,0.9606299212598424
Call,SVM,69,0.9587772116720704
Call,SVM,70,0.9550717924965262
Call,SVM,71,0.9509031959240388
Call,SVM,72,0.9513663733209821
Call,SVM,73,0.9647985178323296
Call,SVM,74,0.953682260305697
Call,SVM,75,0.951829550717925
Call,SVM,76,0.9546086150995832
Call,SVM,77,0.9583140342751274
Call,SVM,78,0.9597035664659564
Call,SVM,79,0.9573876794812411
Call,SVM,80,0.9573876794812411
Call,SVM,81,0.951829550717925
Call,SVM,82,0.9541454377026402
Call,SVM,83,0.9583140342751274
Call,SVM,84,0.9629458082445576
Call,LogisticRidge,8,0.966651227420102
Call,LogisticRidge,9,0.9597035664659564
Call,LogisticRidge,10,0.9643353404353868
Call,LogisticRidge,11,0.9647985178323296
Call,LogisticRidge,12,0.9624826308476148
Call,LogisticRidge,13,0.9661880500231588
Call,LogisticRidge,14,0.9671144048170448
Call,Tree,59,0.9434923575729504
Call,Tree,71,0.9397869383974062
Call,Tree,65,0.9346919870310328
Call,LogisticLASSO,28,0.9647985178323296
Call,LogisticLASSO,14,0.9671144048170448
Call,LogisticRidge,15,0.967577582213988
Call,LogisticLASSO,67,0.9661880500231588
Call,LogisticLASSO,73,0.968040759610931
Call,LogisticLASSO,98,0.9610930986567856
Call,Tree,16,0.9444187123668364
Call,LogisticRidge,99,0.9647985178323296
Call,LogisticRidge,90,0.9620194534506716
Call,LogisticRidge,91,0.9671144048170448
Call,LogisticRidge,92,0.9698934691987032
Call,LogisticRidge,93,0.9740620657711904
Call,LogisticRidge,94,0.9717461787864752
Call,LogisticRidge,95,0.9597035664659564
Call,LogisticRidge,96,0.968503937007874
Call,LogisticRidge,97,0.968040759610931
Call,Tree,17,0.9481241315423808
Call,LogisticRidge,98,0.9597035664659564
Call,LogisticLASSO,99,0.9647985178323296
Call,LogisticLASSO,72,0.9583140342751274
Call,LogisticLASSO,66,0.9652616952292729
Call,LogisticRidge,6,0.9629458082445576
Call,LogisticRidge,7,0.9615562760537286
Call,LogisticLASSO,58,0.9601667438628996
Call,LogisticRidge,5,0.966651227420102
Call,LogisticLASSO,70,0.9638721630384436
Call,LogisticLASSO,64,0.967577582213988
Call,Tree,29,0.9337656322371468
Call,Tree,15,0.9416396479851784
Call,SVM,37,0.9610930986567856
Call,SVM,34,0.9546086150995832
Call,SVM,35,0.9564613246873552
Call,SVM,36,0.9550717924965262
Call,Tree,14,0.9430291801760076
Call,Tree,28,0.9430291801760076
Call,LogisticLASSO,65,0.9624826308476148
Call,LogisticLASSO,71,0.9615562760537286
Call,LogisticLASSO,59,0.9661880500231588
Call,LogisticRidge,4,0.9661880500231588
Call,LogisticLASSO,75,0.9597035664659564
Call,LogisticLASSO,61,0.9624826308476148
Call,LogisticLASSO,49,0.9671144048170448
Call,Tree,10,0.937934228809634
Call,Tree,38,0.937934228809634
Call,XGB,97,0.9810097267253358
Call,SVM,32,0.9550717924965262
Call,SVM,33,0.968040759610931
Call,XGB,96,0.983788791106994
Call,RF,96,0.9800833719314498
Call,RF,97,0.9800833719314498
Call,Tree,39,0.9397869383974062
Call,RF,44,0.9814729041222788
Call,RF,45,0.9810097267253358
Call,RF,46,0.9786938397406206
Call,RF,47,0.9810097267253358
Call,RF,48,0.9782306623436776
Call,RF,49,0.9814729041222788
Call,RF,50,0.9800833719314498
Call,RF,51,0.9796201945345068
Call,RF,52,0.9754515979620194
Call,RF,53,0.9842519685039369
Call,RF,54,0.9796201945345068
Call,Tree,11,0.9439555349698936
Call,LogisticLASSO,48,0.968503937007874
Call,LogisticLASSO,60,0.9620194534506716
Call,LogisticLASSO,74,0.9597035664659564
Call,LogisticLASSO,62,0.968040759610931
Call,LogisticLASSO,76,0.968503937007874
Call,LogisticRidge,3,0.9634089856415008
Call,LogisticLASSO,89,0.9722093561834182
Call,Tree,13,0.93886058360352
Call,RF,95,0.9777674849467346
Call,SVM,31,0.9583140342751274
Call,SVM,25,0.9583140342751274
Call,SVM,26,0.9620194534506716
Call,SVM,27,0.9592403890690134
Call,SVM,28,0.9564613246873552
Call,SVM,29,0.9578508568781844
Call,SVM,30,0.9610930986567856
Call,LogisticRidge,77,0.9661880500231588
Call,LogisticRidge,78,0.9661880500231588
Call,LogisticRidge,79,0.968503937007874
Call,LogisticRidge,80,0.9643353404353868
Call,LogisticRidge,81,0.9615562760537286
Call,LogisticRidge,82,0.966651227420102
Call,LogisticRidge,83,0.9629458082445576
Call,LogisticRidge,84,0.96943029180176
Call,LogisticRidge,85,0.9634089856415008
Call,LogisticRidge,86,0.9661880500231588
Call,LogisticRidge,87,0.968040759610931
Call,LogisticRidge,88,0.9671144048170448
Call,SVM,19,0.9597035664659564
Call,SVM,20,0.9490504863362668
Call,SVM,21,0.968040759610931
Call,SVM,22,0.9601667438628996
Call,SVM,23,0.9573876794812411
Call,SVM,24,0.9601667438628996
Call,SVM,0,0.9647985178323296
Call,SVM,1,0.9597035664659564
Call,SVM,2,0.9569245020842982
Call,SVM,3,0.9592403890690134
Call,SVM,4,0.9578508568781844
Call,SVM,5,0.9564613246873552
Call,SVM,6,0.9527559055118109
Call,SVM,7,0.9527559055118109
Call,SVM,8,0.953682260305697
Call,SVM,9,0.9550717924965262
Call,SVM,10,0.9610930986567856
Call,SVM,11,0.9564613246873552
Call,SVM,12,0.9559981472904122
Call,SVM,13,0.9550717924965262
Call,SVM,14,0.9606299212598424
Call,SVM,15,0.953682260305697
Call,SVM,16,0.9546086150995832
Call,SVM,17,0.9550717924965262
Call,SVM,18,0.9569245020842982
Call,LogisticRidge,34,0.9689671144048172
Call,LogisticRidge,35,0.9629458082445576
Call,LogisticRidge,36,0.9629458082445576
Call,LogisticRidge,37,0.9615562760537286
Call,LogisticRidge,38,0.966651227420102
Call,LogisticRidge,39,0.9661880500231588
Call,LogisticRidge,40,0.96943029180176
Call,LogisticRidge,41,0.9643353404353868
Call,LogisticRidge,42,0.9661880500231588
Call,LogisticRidge,43,0.9615562760537286
Call,LogisticRidge,44,0.9624826308476148
Call,LogisticRidge,45,0.968040759610931
Call,LogisticRidge,46,0.9587772116720704
Call,LogisticRidge,47,0.968503937007874
Call,LogisticRidge,48,0.968040759610931
Call,LogisticRidge,49,0.9661880500231588
Call,LogisticRidge,50,0.9661880500231588
Call,LogisticRidge,51,0.9638721630384436
Call,LogisticRidge,52,0.9620194534506716
Call,LogisticRidge,53,0.966651227420102
Call,LogisticRidge,54,0.9620194534506716
Call,LogisticRidge,55,0.970356646595646
Call,LogisticRidge,56,0.9638721630384436
Call,LogisticRidge,57,0.9573876794812411
Call,LogisticRidge,58,0.9597035664659564
Call,LogisticRidge,59,0.9671144048170448
Call,LogisticRidge,60,0.9620194534506716
Call,LogisticRidge,61,0.9610930986567856
Call,LogisticRidge,63,0.968503937007874
Call,LogisticRidge,64,0.967577582213988
Call,LogisticRidge,65,0.9629458082445576
Call,LogisticRidge,66,0.965724872626216
Call,LogisticRidge,67,0.965724872626216
Call,LogisticRidge,68,0.9597035664659564
Call,LogisticRidge,69,0.96943029180176
Call,LogisticRidge,70,0.9643353404353868
Call,LogisticRidge,71,0.9620194534506716
Call,LogisticRidge,72,0.9583140342751274
Call,LogisticRidge,73,0.9712830013895322
Call,LogisticRidge,74,0.9592403890690134
Call,LogisticRidge,75,0.9587772116720704
Call,MLP,100,0.9814729094505309
Call,MLP,99,0.9786938428878784
Call,MLP,98,0.9759147763252258
Call,MLP,97,0.9851783514022828
Call,MLP,96,0.983788788318634
Call,MLP,95,0.9819360971450806
Call,LogisticRidge,28,0.9652616952292729
Call,LogisticRidge,29,0.9629458082445576
Call,LogisticRidge,30,0.9629458082445576
Call,LogisticRidge,31,0.967577582213988
Call,LogisticRidge,32,0.9634089856415008
Call,LogisticRidge,33,0.9708198239925891
Call,LogisticRidge,16,0.9643353404353868
Call,LogisticRidge,17,0.9634089856415008
Call,LogisticRidge,18,0.9643353404353868
Call,LogisticRidge,19,0.9708198239925891
Call,LogisticRidge,20,0.9638721630384436
Call,LogisticRidge,21,0.970356646595646
Call,LogisticRidge,22,0.9647985178323296
Call,LogisticRidge,23,0.9652616952292729
Call,LogisticRidge,24,0.9647985178323296
Call,LogisticRidge,25,0.9652616952292729
Call,LogisticRidge,26,0.9712830013895322
Call,LogisticRidge,27,0.9647985178323296
Call,MLP,0,0.9828624129295348
Call,MLP,1,0.9810097217559814
Call,MLP,2,0.983788788318634
Call,MLP,3,0.9759147763252258
Call,MLP,4,0.9847151637077332
Call,MLP,5,0.983788788318634
Call,MLP,6,0.9782306551933287
Call,MLP,7,0.9870310425758362
Call,MLP,8,0.9847151637077332
Call,MLP,9,0.9735988974571228
Call,MLP,10,0.9814729094505309
Call,MLP,11,0.9814729094505309
Call,MLP,12,0.9814729094505309
Call,MLP,13,0.9814729094505309
Call,MLP,14,0.983788788318634
Call,MLP,15,0.98239928483963
Call,MLP,16,0.979157030582428
Call,MLP,17,0.980546534061432
Call,MLP,18,0.9773042798042296
Call,MLP,19,0.979157030582428
Call,MLP,20,0.9828624129295348
Call,MLP,21,0.9810097217559814
Call,MLP,22,0.9786938428878784
Call,MLP,23,0.9782306551933287
Call,MLP,24,0.9819360971450806
Call,MLP,25,0.9819360971450806
Call,MLP,26,0.9847151637077332
Call,MLP,27,0.9842519760131836
Call,MLP,28,0.9800833463668824
Call,MLP,29,0.980546534061432
Call,MLP,30,0.9833256006240844
Call,MLP,31,0.9814729094505309
Call,MLP,32,0.9856414794921876
Call,MLP,33,0.9828624129295348
Call,MLP,34,0.98239928483963
Call,MLP,35,0.9810097217559814
Call,MLP,36,0.979157030582428
Call,MLP,37,0.9814729094505309
Call,MLP,38,0.9786938428878784
Call,MLP,39,0.980546534061432
Call,MLP,40,0.980546534061432
Call,MLP,41,0.98239928483963
Call,MLP,42,0.9786938428878784
Call,MLP,43,0.9879573583602904
Call,MLP,44,0.98239928483963
Call,MLP,45,0.983788788318634
Call,MLP,46,0.9833256006240844
Call,MLP,47,0.9833256006240844
Call,MLP,48,0.98239928483963
Call,MLP,49,0.9828624129295348
Call,MLP,50,0.9856414794921876
Call,MLP,51,0.980546534061432
Call,MLP,52,0.9842519760131836
Call,MLP,53,0.9842519760131836
Call,MLP,54,0.9754515886306764
Call,MLP,55,0.9856414794921876
Call,MLP,56,0.9777674674987792
Call,MLP,57,0.979157030582428
Call,MLP,58,0.9796202182769777
Call,MLP,59,0.9814729094505309
Call,MLP,60,0.983788788318634
Call,MLP,61,0.9819360971450806
Call,MLP,62,0.9879573583602904
Call,MLP,63,0.9786938428878784
Call,MLP,64,0.9865678548812866
Call,MLP,65,0.983788788318634
Call,MLP,66,0.9865678548812866
Call,MLP,67,0.98239928483963
Call,MLP,68,0.979157030582428
Call,MLP,69,0.9800833463668824
Call,MLP,70,0.9814729094505309
Call,MLP,71,0.9874942302703856
Call,MLP,72,0.9782306551933287
Call,MLP,73,0.980546534061432
Call,MLP,74,0.9796202182769777
Call,MLP,75,0.9773042798042296
Call,MLP,76,0.9861046671867372
Call,MLP,77,0.9861046671867372
Call,MLP,78,0.9879573583602904
Call,MLP,79,0.9828624129295348
Call,MLP,80,0.9782306551933287
Call,MLP,81,0.9782306551933287
Call,MLP,82,0.9786938428878784
Call,MLP,83,0.983788788318634
Call,MLP,84,0.9833256006240844
Call,MLP,85,0.979157030582428
Call,MLP,86,0.9856414794921876
Call,MLP,87,0.9861046671867372
Call,MLP,88,0.98239928483963
Call,MLP,89,0.983788788318634
Call,MLP,90,0.9786938428878784
Call,MLP,91,0.9810097217559814
Call,MLP,92,0.9814729094505309
Call,MLP,93,0.9870310425758362
Call,MLP,94,0.9814729094505309
Call,XGB,82,0.9749884205650764
Call,XGB,83,0.9805465493283928
Call,XGB,84,0.9768411301528486
Call,XGB,85,0.9833256137100508
Call,XGB,86,0.985641500694766
Call,XGB,87,0.9851783232978232
Call,XGB,88,0.9800833719314498
Call,XGB,89,0.982862436313108
Call,XGB,90,0.9847151459008799
Call,XGB,91,0.9823992589161648
Call,XGB,92,0.9861046780917092
Call,XGB,93,0.9888837424733672
Call,XGB,94,0.9823992589161648
Call,XGB,95,0.9810097267253358
Call,XGB,0,0.9805465493283928
Call,XGB,1,0.9768411301528486
Call,XGB,2,0.9870310328855952
Call,XGB,3,0.9768411301528486
Call,XGB,4,0.9786938397406206
Call,XGB,5,0.9786938397406206
Call,XGB,6,0.9749884205650764
Call,XGB,7,0.9782306623436776
Call,XGB,8,0.9773043075497916
Call,XGB,9,0.9819360815192218
Call,XGB,10,0.9763779527559056
Call,XGB,11,0.9786938397406206
Call,XGB,12,0.9810097267253358
Call,XGB,13,0.9805465493283928
Call,XGB,14,0.9800833719314498
Call,XGB,15,0.9777674849467346
Call,XGB,16,0.9777674849467346
Call,XGB,17,0.9814729041222788
Call,XGB,18,0.9796201945345068
Call,XGB,19,0.9796201945345068
Call,XGB,20,0.9800833719314498
Call,XGB,21,0.9759147753589624
Call,XGB,22,0.9791570171375636
Call,XGB,23,0.9796201945345068
Call,XGB,24,0.9823992589161648
Call,XGB,25,0.9819360815192218
Call,XGB,26,0.9805465493283928
Call,XGB,27,0.9791570171375636
Call,XGB,28,0.9847151459008799
Call,XGB,29,0.9791570171375636
Call,XGB,30,0.9796201945345068
Call,XGB,31,0.982862436313108
Call,XGB,32,0.9861046780917092
Call,XGB,33,0.983788791106994
Call,XGB,34,0.9819360815192218
Call,XGB,35,0.9814729041222788
Call,XGB,36,0.9819360815192218
Call,XGB,37,0.9796201945345068
Call,XGB,38,0.9786938397406206
Call,XGB,39,0.9786938397406206
Call,XGB,40,0.9888837424733672
Call,XGB,41,0.9800833719314498
Call,XGB,42,0.982862436313108
Call,XGB,43,0.9800833719314498
Call,XGB,44,0.9810097267253358
Call,XGB,45,0.9796201945345068
Call,XGB,46,0.9800833719314498
Call,XGB,47,0.9847151459008799
Call,XGB,48,0.9796201945345068
Call,XGB,49,0.9791570171375636
Call,XGB,50,0.9791570171375636
Call,XGB,51,0.9823992589161648
Call,XGB,52,0.9773043075497916
Call,XGB,53,0.9823992589161648
Call,XGB,54,0.9786938397406206
Call,XGB,55,0.9814729041222788
Call,XGB,56,0.9773043075497916
Call,XGB,57,0.9777674849467346
Call,XGB,58,0.9759147753589624
Call,XGB,59,0.9810097267253358
Call,XGB,60,0.9763779527559056
Call,XGB,61,0.9800833719314498
Call,XGB,62,0.982862436313108
Call,XGB,63,0.9791570171375636
Call,XGB,64,0.982862436313108
Call,XGB,65,0.9800833719314498
Call,XGB,66,0.9810097267253358
Call,XGB,67,0.9805465493283928
Call,XGB,68,0.9763779527559056
Call,XGB,69,0.9823992589161648
Call,XGB,70,0.9791570171375636
Call,XGB,71,0.9861046780917092
Call,XGB,72,0.9791570171375636
Call,XGB,73,0.9819360815192218
Call,XGB,74,0.9805465493283928
Call,XGB,75,0.9759147753589624
Call,XGB,76,0.982862436313108
Call,XGB,77,0.982862436313108
Call,XGB,78,0.9814729041222788
Call,XGB,79,0.9814729041222788
Call,XGB,80,0.9800833719314498
Call,XGB,81,0.9773043075497916
Call,RF,58,0.9786938397406206
Call,RF,59,0.9786938397406206
Call,RF,60,0.9749884205650764
Call,RF,61,0.9773043075497916
Call,RF,62,0.9814729041222788
Call,RF,63,0.9823992589161648
Call,RF,64,0.9800833719314498
Call,RF,65,0.9810097267253358
Call,RF,66,0.9842519685039369
Call,RF,67,0.9819360815192218
Call,RF,68,0.9782306623436776
Call,RF,69,0.9805465493283928
Call,RF,70,0.9805465493283928
Call,RF,71,0.9823992589161648
Call,RF,72,0.9749884205650764
Call,RF,73,0.9791570171375636
Call,RF,74,0.9782306623436776
Call,RF,75,0.9768411301528486
Call,RF,76,0.9800833719314498
Call,RF,77,0.9796201945345068
Call,RF,78,0.9805465493283928
Call,RF,79,0.9782306623436776
Call,RF,80,0.9768411301528486
Call,RF,81,0.9782306623436776
Call,RF,82,0.9754515979620194
Call,RF,83,0.9814729041222788
Call,RF,84,0.9773043075497916
Call,RF,85,0.9782306623436776
Call,RF,86,0.9814729041222788
Call,RF,87,0.9851783232978232
Call,RF,88,0.9786938397406206
Call,RF,89,0.986567855488652
Call,RF,90,0.9847151459008799
Call,RF,91,0.9805465493283928
Call,RF,92,0.9800833719314498
Call,RF,93,0.9874942102825384
Call,RF,94,0.9805465493283928
Call,RF,13,0.9805465493283928
Call,RF,14,0.9847151459008799
Call,RF,15,0.9768411301528486
Call,RF,16,0.9773043075497916
Call,RF,17,0.982862436313108
Call,RF,18,0.9768411301528486
Call,RF,19,0.9777674849467346
Call,RF,20,0.9777674849467346
Call,RF,21,0.9805465493283928
Call,RF,22,0.9796201945345068
Call,RF,23,0.9814729041222788
Call,RF,24,0.9800833719314498
Call,RF,25,0.9791570171375636
Call,RF,26,0.9814729041222788
Call,RF,27,0.9805465493283928
Call,RF,28,0.982862436313108
Call,RF,29,0.9777674849467346
Call,RF,30,0.9805465493283928
Call,RF,31,0.9796201945345068
Call,RF,32,0.9851783232978232
Call,RF,33,0.9819360815192218
Call,RF,34,0.9786938397406206
Call,RF,35,0.9833256137100508
Call,RF,36,0.9823992589161648
Call,RF,37,0.9814729041222788
Call,RF,38,0.9814729041222788
Call,RF,39,0.9782306623436776
Call,RF,40,0.9851783232978232
