data,method1,method2,criteria,value,methods
Tetragonula,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Tetragonula,HC (complete),HC (single),ARI,0.5487534323020214,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),MI,0.7808541509612446,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),Fowlkes Mallows,0.687371957226998,HC (complete):HC (single)
Tetragonula,HC (complete),HC (single),V Measure,0.8023260507180454,HC (complete):HC (single)
Tetragonula,HC (complete),K-Means,ARI,0.6828098227465257,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,MI,0.8023842185593425,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,Fowlkes Mallows,0.7576669293300577,HC (complete):K-Means
Tetragonula,HC (complete),K-Means,V Measure,0.8218796034928125,HC (complete):K-Means
Tetragonula,HC (complete),K-Means (minibatch),ARI,0.5500746149400615,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),MI,0.7526371750418508,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.6761787664883638,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means (minibatch),V Measure,0.7770147985580212,HC (complete):K-Means (minibatch)
Tetragonula,HC (complete),K-Means++,ARI,0.5526996450107673,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,MI,0.7709313895907682,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,Fowlkes Mallows,0.686878780428694,HC (complete):K-Means++
Tetragonula,HC (complete),K-Means++,V Measure,0.7929435703823389,HC (complete):K-Means++
Tetragonula,Birch,HC (complete),ARI,0.46733640394594544,Birch:HC (complete)
Tetragonula,Birch,HC (complete),MI,0.7035388068929713,Birch:HC (complete)
Tetragonula,Birch,HC (complete),Fowlkes Mallows,0.639807452938125,Birch:HC (complete)
Tetragonula,Birch,HC (complete),V Measure,0.7305789258734494,Birch:HC (complete)
Tetragonula,Gaussian MM,HC (single),ARI,0.8589333579584898,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),MI,0.8806382110693599,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),Fowlkes Mallows,0.904844184888185,Gaussian MM:HC (single)
Tetragonula,Gaussian MM,HC (single),V Measure,0.8918376383779086,Gaussian MM:HC (single)
Tetragonula,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Tetragonula,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Tetragonula,HC (single),K-Means,ARI,0.7178034619686856,HC (single):K-Means
Tetragonula,HC (single),K-Means,MI,0.8423284299014374,HC (single):K-Means
Tetragonula,HC (single),K-Means,Fowlkes Mallows,0.806299665257288,HC (single):K-Means
Tetragonula,HC (single),K-Means,V Measure,0.857441111304849,HC (single):K-Means
Tetragonula,HC (single),K-Means (minibatch),ARI,0.859663609747853,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),MI,0.8840357081348131,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),Fowlkes Mallows,0.9047288381234304,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means (minibatch),V Measure,0.895146280901504,HC (single):K-Means (minibatch)
Tetragonula,HC (single),K-Means++,ARI,0.9444826753413819,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,MI,0.9331228472778262,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,Fowlkes Mallows,0.9627411729436253,HC (single):K-Means++
Tetragonula,HC (single),K-Means++,V Measure,0.9394017641536629,HC (single):K-Means++
Tetragonula,Birch,HC (single),ARI,0.8613405378742571,Birch:HC (single)
Tetragonula,Birch,HC (single),MI,0.8684826869358021,Birch:HC (single)
Tetragonula,Birch,HC (single),Fowlkes Mallows,0.9133379158625378,Birch:HC (single)
Tetragonula,Birch,HC (single),V Measure,0.8802347717034464,Birch:HC (single)
Tetragonula,Gaussian MM,HC (ward),ARI,0.508317194542912,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),MI,0.7320502806373024,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),Fowlkes Mallows,0.6503006887664242,Gaussian MM:HC (ward)
Tetragonula,Gaussian MM,HC (ward),V Measure,0.75865154540959,Gaussian MM:HC (ward)
Tetragonula,HC (average),HC (ward),ARI,0.5447543939125946,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),MI,0.7720888698386587,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),Fowlkes Mallows,0.6747853089254449,HC (average):HC (ward)
Tetragonula,HC (average),HC (ward),V Measure,0.794837030341844,HC (average):HC (ward)
Tetragonula,HC (complete),HC (ward),ARI,0.7306252886682679,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),MI,0.819431109949019,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),Fowlkes Mallows,0.7745938878665822,HC (complete):HC (ward)
Tetragonula,HC (complete),HC (ward),V Measure,0.8380056319649273,HC (complete):HC (ward)
Tetragonula,HC (single),HC (ward),ARI,0.49787883804744704,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),MI,0.7525424246239203,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),Fowlkes Mallows,0.6502433871152198,HC (single):HC (ward)
Tetragonula,HC (single),HC (ward),V Measure,0.7774372249228313,HC (single):HC (ward)
Tetragonula,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Tetragonula,HC (ward),K-Means,ARI,0.6352566118144855,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,MI,0.7869277471026368,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,Fowlkes Mallows,0.7208483681019154,HC (ward):K-Means
Tetragonula,HC (ward),K-Means,V Measure,0.8085532709295308,HC (ward):K-Means
Tetragonula,HC (ward),K-Means (minibatch),ARI,0.5215416297503597,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),MI,0.7428639766451692,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.6564628571961361,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means (minibatch),V Measure,0.7689823787793432,HC (ward):K-Means (minibatch)
Tetragonula,HC (ward),K-Means++,ARI,0.513247433692593,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,MI,0.7533462761292671,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,Fowlkes Mallows,0.6590893704647988,HC (ward):K-Means++
Tetragonula,HC (ward),K-Means++,V Measure,0.7776433526308351,HC (ward):K-Means++
Tetragonula,Birch,HC (ward),ARI,0.4258316316606362,Birch:HC (ward)
Tetragonula,Birch,HC (ward),MI,0.6870325670288153,Birch:HC (ward)
Tetragonula,Birch,HC (ward),Fowlkes Mallows,0.6084504534272489,Birch:HC (ward)
Tetragonula,Birch,HC (ward),V Measure,0.7160260078858657,Birch:HC (ward)
Tetragonula,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,MI,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Tetragonula,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Tetragonula,Gaussian MM,K-Means (minibatch),ARI,0.8071858423286016,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),MI,0.8650270360004033,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.866379083996041,Gaussian MM:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means (minibatch),V Measure,0.8778191549103148,Gaussian MM:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),ARI,0.7018240446074063,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),MI,0.8309592665049672,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),Fowlkes Mallows,0.7884604902351485,K-Means:K-Means (minibatch)
Tetragonula,K-Means,K-Means (minibatch),V Measure,0.8473513953322735,K-Means:K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),ARI,0.7619912072868523,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),MI,0.8214738457654341,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),Fowlkes Mallows,0.8463140506056901,Birch:K-Means (minibatch)
Tetragonula,Birch,K-Means (minibatch),V Measure,0.8375607475360006,Birch:K-Means (minibatch)
Tetragonula,Gaussian MM,K-Means++,ARI,0.8715191292711405,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,MI,0.9059712974898332,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,Fowlkes Mallows,0.9121502780105597,Gaussian MM:K-Means++
Tetragonula,Gaussian MM,K-Means++,V Measure,0.9146853836173702,Gaussian MM:K-Means++
Tetragonula,K-Means,K-Means++,ARI,0.7252397105130584,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,MI,0.8557957610172059,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,Fowlkes Mallows,0.8105223170196314,K-Means:K-Means++
Tetragonula,K-Means,K-Means++,V Measure,0.8694091169228508,K-Means:K-Means++
Tetragonula,K-Means (minibatch),K-Means++,ARI,0.8763368006353589,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,MI,0.9074471538853678,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.9147673710589294,K-Means (minibatch):K-Means++
Tetragonula,K-Means (minibatch),K-Means++,V Measure,0.9162090447288668,K-Means (minibatch):K-Means++
Tetragonula,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Tetragonula,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Tetragonula,Birch,K-Means++,ARI,0.8368144304134333,Birch:K-Means++
Tetragonula,Birch,K-Means++,MI,0.8805837135281296,Birch:K-Means++
Tetragonula,Birch,K-Means++,Fowlkes Mallows,0.8962716777380443,Birch:K-Means++
Tetragonula,Birch,K-Means++,V Measure,0.8912053613643045,Birch:K-Means++
Tetragonula,Birch,Gaussian MM,ARI,0.7606527568026492,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,MI,0.8204667885380856,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,Fowlkes Mallows,0.8458699884945042,Birch:Gaussian MM
Tetragonula,Birch,Gaussian MM,V Measure,0.8364424697338049,Birch:Gaussian MM
Tetragonula,Birch,K-Means,ARI,0.6309366729592302,Birch:K-Means
Tetragonula,Birch,K-Means,MI,0.7834514844766867,Birch:K-Means
Tetragonula,Birch,K-Means,Fowlkes Mallows,0.7566086239613824,Birch:K-Means
Tetragonula,Birch,K-Means,V Measure,0.8030051231816627,Birch:K-Means
Tetragonula,Birch,Birch,ARI,1.0,Birch:Birch
Tetragonula,Birch,Birch,MI,1.0,Birch:Birch
Tetragonula,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Tetragonula,Birch,Birch,V Measure,1.0,Birch:Birch
Tetragonula,Gaussian MM,Spectral (NN),ARI,0.41597953089486883,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),MI,0.6646476642671719,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.5723464981205282,Gaussian MM:Spectral (NN)
Tetragonula,Gaussian MM,Spectral (NN),V Measure,0.698150231158002,Gaussian MM:Spectral (NN)
Tetragonula,HC (average),Spectral (NN),ARI,0.4454618885749341,HC (average):Spectral (NN)
Tetragonula,HC (average),Spectral (NN),MI,0.6923102821764985,HC (average):Spectral (NN)
Tetragonula,HC (average),Spectral (NN),Fowlkes Mallows,0.5914201350809437,HC (average):Spectral (NN)
Tetragonula,HC (average),Spectral (NN),V Measure,0.7231956243955412,HC (average):Spectral (NN)
Tetragonula,HC (complete),Spectral (NN),ARI,0.6005759443406385,HC (complete):Spectral (NN)
Tetragonula,HC (complete),Spectral (NN),MI,0.736339167810675,HC (complete):Spectral (NN)
Tetragonula,HC (complete),Spectral (NN),Fowlkes Mallows,0.6639850024551389,HC (complete):Spectral (NN)
Tetragonula,HC (complete),Spectral (NN),V Measure,0.763537623127967,HC (complete):Spectral (NN)
Tetragonula,HC (single),Spectral (NN),ARI,0.408611459370384,HC (single):Spectral (NN)
Tetragonula,HC (single),Spectral (NN),MI,0.6747002884115076,HC (single):Spectral (NN)
Tetragonula,HC (single),Spectral (NN),Fowlkes Mallows,0.5751017055232128,HC (single):Spectral (NN)
Tetragonula,HC (single),Spectral (NN),V Measure,0.7076502244780529,HC (single):Spectral (NN)
Tetragonula,HC (ward),Spectral (NN),ARI,0.7044453222256594,HC (ward):Spectral (NN)
Tetragonula,HC (ward),Spectral (NN),MI,0.8041924741324561,HC (ward):Spectral (NN)
Tetragonula,HC (ward),Spectral (NN),Fowlkes Mallows,0.7471184330434891,HC (ward):Spectral (NN)
Tetragonula,HC (ward),Spectral (NN),V Measure,0.8253235846046809,HC (ward):Spectral (NN)
Tetragonula,K-Means,Spectral (NN),ARI,0.5117750576488018,K-Means:Spectral (NN)
Tetragonula,K-Means,Spectral (NN),MI,0.711920710945665,K-Means:Spectral (NN)
Tetragonula,K-Means,Spectral (NN),Fowlkes Mallows,0.6173665667346202,K-Means:Spectral (NN)
Tetragonula,K-Means,Spectral (NN),V Measure,0.7413282963400336,K-Means:Spectral (NN)
Tetragonula,K-Means (minibatch),Spectral (NN),ARI,0.43456488643232016,K-Means (minibatch):Spectral (NN)
Tetragonula,K-Means (minibatch),Spectral (NN),MI,0.6828111436007512,K-Means (minibatch):Spectral (NN)
Tetragonula,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.583509250628651,K-Means (minibatch):Spectral (NN)
Tetragonula,K-Means (minibatch),Spectral (NN),V Measure,0.715236565220093,K-Means (minibatch):Spectral (NN)
Tetragonula,K-Means++,Spectral (NN),ARI,0.42071385666650385,K-Means++:Spectral (NN)
Tetragonula,K-Means++,Spectral (NN),MI,0.681421413732368,K-Means++:Spectral (NN)
Tetragonula,K-Means++,Spectral (NN),Fowlkes Mallows,0.5811764738529077,K-Means++:Spectral (NN)
Tetragonula,K-Means++,Spectral (NN),V Measure,0.7130065299898188,K-Means++:Spectral (NN)
Tetragonula,Birch,Spectral (NN),ARI,0.3421106899520137,Birch:Spectral (NN)
Tetragonula,Birch,Spectral (NN),MI,0.6037966926115569,Birch:Spectral (NN)
Tetragonula,Birch,Spectral (NN),Fowlkes Mallows,0.5357415155449171,Birch:Spectral (NN)
Tetragonula,Birch,Spectral (NN),V Measure,0.6406034432917055,Birch:Spectral (NN)
Tetragonula,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Tetragonula,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Tetragonula,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Tetragonula,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Tetragonula,Spectral (NN),Spectral (RBF),ARI,0.7004279921512662,Spectral (NN):Spectral (RBF)
Tetragonula,Spectral (NN),Spectral (RBF),MI,0.8064647483549695,Spectral (NN):Spectral (RBF)
Tetragonula,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.7439467309504844,Spectral (NN):Spectral (RBF)
Tetragonula,Spectral (NN),Spectral (RBF),V Measure,0.8272588564741616,Spectral (NN):Spectral (RBF)
Tetragonula,Gaussian MM,Spectral (RBF),ARI,0.4831233396541532,Gaussian MM:Spectral (RBF)
Tetragonula,Gaussian MM,Spectral (RBF),MI,0.7122898449996674,Gaussian MM:Spectral (RBF)
Tetragonula,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.6286175003533795,Gaussian MM:Spectral (RBF)
Tetragonula,Gaussian MM,Spectral (RBF),V Measure,0.740780854113568,Gaussian MM:Spectral (RBF)
Tetragonula,HC (average),Spectral (RBF),ARI,0.5028198869636203,HC (average):Spectral (RBF)
Tetragonula,HC (average),Spectral (RBF),MI,0.7261833230780033,HC (average):Spectral (RBF)
Tetragonula,HC (average),Spectral (RBF),Fowlkes Mallows,0.6387457135303746,HC (average):Spectral (RBF)
Tetragonula,HC (average),Spectral (RBF),V Measure,0.7534294053690735,HC (average):Spectral (RBF)
Tetragonula,HC (complete),Spectral (RBF),ARI,0.6828876810685393,HC (complete):Spectral (RBF)
Tetragonula,HC (complete),Spectral (RBF),MI,0.7749316397196736,HC (complete):Spectral (RBF)
Tetragonula,HC (complete),Spectral (RBF),Fowlkes Mallows,0.7346041038810924,HC (complete):Spectral (RBF)
Tetragonula,HC (complete),Spectral (RBF),V Measure,0.7980156948174646,HC (complete):Spectral (RBF)
Tetragonula,HC (single),Spectral (RBF),ARI,0.46248772626399964,HC (single):Spectral (RBF)
Tetragonula,HC (single),Spectral (RBF),MI,0.7135886242897722,HC (single):Spectral (RBF)
Tetragonula,HC (single),Spectral (RBF),Fowlkes Mallows,0.6193897485949719,HC (single):Spectral (RBF)
Tetragonula,HC (single),Spectral (RBF),V Measure,0.7423392007226627,HC (single):Spectral (RBF)
Tetragonula,HC (ward),Spectral (RBF),ARI,0.789645003251534,HC (ward):Spectral (RBF)
Tetragonula,HC (ward),Spectral (RBF),MI,0.8503827903550593,HC (ward):Spectral (RBF)
Tetragonula,HC (ward),Spectral (RBF),Fowlkes Mallows,0.8211646332133979,HC (ward):Spectral (RBF)
Tetragonula,HC (ward),Spectral (RBF),V Measure,0.8663524173134725,HC (ward):Spectral (RBF)
Tetragonula,K-Means,Spectral (RBF),ARI,0.6005949750427663,K-Means:Spectral (RBF)
Tetragonula,K-Means,Spectral (RBF),MI,0.7587400829438556,K-Means:Spectral (RBF)
Tetragonula,K-Means,Spectral (RBF),Fowlkes Mallows,0.6914261574453662,K-Means:Spectral (RBF)
Tetragonula,K-Means,Spectral (RBF),V Measure,0.7831530419049965,K-Means:Spectral (RBF)
Tetragonula,K-Means (minibatch),Spectral (RBF),ARI,0.49328272700234366,K-Means (minibatch):Spectral (RBF)
Tetragonula,K-Means (minibatch),Spectral (RBF),MI,0.7228626987898484,K-Means (minibatch):Spectral (RBF)
Tetragonula,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.6323512858584338,K-Means (minibatch):Spectral (RBF)
Tetragonula,K-Means (minibatch),Spectral (RBF),V Measure,0.750914058081906,K-Means (minibatch):Spectral (RBF)
Tetragonula,K-Means++,Spectral (RBF),ARI,0.4813096305852499,K-Means++:Spectral (RBF)
Tetragonula,K-Means++,Spectral (RBF),MI,0.7268050164287407,K-Means++:Spectral (RBF)
Tetragonula,K-Means++,Spectral (RBF),Fowlkes Mallows,0.6313938119854954,K-Means++:Spectral (RBF)
Tetragonula,K-Means++,Spectral (RBF),V Measure,0.7536534535810483,K-Means++:Spectral (RBF)
Tetragonula,Birch,Spectral (RBF),ARI,0.3913982338563815,Birch:Spectral (RBF)
Tetragonula,Birch,Spectral (RBF),MI,0.6455313522319821,Birch:Spectral (RBF)
Tetragonula,Birch,Spectral (RBF),Fowlkes Mallows,0.5782416380280816,Birch:Spectral (RBF)
Tetragonula,Birch,Spectral (RBF),V Measure,0.6783474519170026,Birch:Spectral (RBF)
Tetragonula,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Tetragonula,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Tetragonula,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Tetragonula,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Veronica,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Veronica,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Veronica,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Veronica,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Veronica,Gaussian MM,K-Means,ARI,0.7956455675630252,Gaussian MM:K-Means
Veronica,Gaussian MM,K-Means,MI,0.8585253010634962,Gaussian MM:K-Means
Veronica,Gaussian MM,K-Means,Fowlkes Mallows,0.8406167219173202,Gaussian MM:K-Means
Veronica,Gaussian MM,K-Means,V Measure,0.8719455804186517,Gaussian MM:K-Means
Veronica,Gaussian MM,HC (average),ARI,0.8558488368583275,Gaussian MM:HC (average)
Veronica,Gaussian MM,HC (average),MI,0.9094270934446922,Gaussian MM:HC (average)
Veronica,Gaussian MM,HC (average),Fowlkes Mallows,0.8883703827844199,Gaussian MM:HC (average)
Veronica,Gaussian MM,HC (average),V Measure,0.9181801676337982,Gaussian MM:HC (average)
Veronica,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Veronica,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Veronica,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Veronica,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Veronica,HC (average),HC (single),ARI,1.0,HC (average):HC (single)
Veronica,HC (average),HC (single),MI,1.0,HC (average):HC (single)
Veronica,HC (average),HC (single),Fowlkes Mallows,1.0,HC (average):HC (single)
Veronica,HC (average),HC (single),V Measure,1.0,HC (average):HC (single)
Veronica,HC (average),K-Means,ARI,0.9145154205993221,HC (average):K-Means
Veronica,HC (average),K-Means,MI,0.9369662321451954,HC (average):K-Means
Veronica,HC (average),K-Means,Fowlkes Mallows,0.9318912642747121,HC (average):K-Means
Veronica,HC (average),K-Means,V Measure,0.9431257502521094,HC (average):K-Means
Veronica,HC (average),K-Means (minibatch),ARI,0.918625968540079,HC (average):K-Means (minibatch)
Veronica,HC (average),K-Means (minibatch),MI,0.9465012342095869,HC (average):K-Means (minibatch)
Veronica,HC (average),K-Means (minibatch),Fowlkes Mallows,0.9361458694341864,HC (average):K-Means (minibatch)
Veronica,HC (average),K-Means (minibatch),V Measure,0.9517009793224034,HC (average):K-Means (minibatch)
Veronica,HC (average),K-Means++,ARI,0.972566597654623,HC (average):K-Means++
Veronica,HC (average),K-Means++,MI,0.97880918423475,HC (average):K-Means++
Veronica,HC (average),K-Means++,Fowlkes Mallows,0.9778877250516729,HC (average):K-Means++
Veronica,HC (average),K-Means++,V Measure,0.9809032309796356,HC (average):K-Means++
Veronica,Birch,HC (average),ARI,1.0,Birch:HC (average)
Veronica,Birch,HC (average),MI,1.0,Birch:HC (average)
Veronica,Birch,HC (average),Fowlkes Mallows,1.0,Birch:HC (average)
Veronica,Birch,HC (average),V Measure,1.0,Birch:HC (average)
Veronica,Gaussian MM,HC (complete),ARI,0.6808077115486799,Gaussian MM:HC (complete)
Veronica,Gaussian MM,HC (complete),MI,0.7721461931899186,Gaussian MM:HC (complete)
Veronica,Gaussian MM,HC (complete),Fowlkes Mallows,0.7475240750533954,Gaussian MM:HC (complete)
Veronica,Gaussian MM,HC (complete),V Measure,0.794263959689455,Gaussian MM:HC (complete)
Veronica,HC (average),HC (complete),ARI,0.7856035320585494,HC (average):HC (complete)
Veronica,HC (average),HC (complete),MI,0.8454946045504976,HC (average):HC (complete)
Veronica,HC (average),HC (complete),Fowlkes Mallows,0.8255298863561354,HC (average):HC (complete)
Veronica,HC (average),HC (complete),V Measure,0.8610058777884807,HC (average):HC (complete)
Veronica,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Veronica,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Veronica,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Veronica,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Veronica,HC (complete),HC (single),ARI,0.7856035320585494,HC (complete):HC (single)
Veronica,HC (complete),HC (single),MI,0.8454946045504976,HC (complete):HC (single)
Veronica,HC (complete),HC (single),Fowlkes Mallows,0.8255298863561354,HC (complete):HC (single)
Veronica,HC (complete),HC (single),V Measure,0.8610058777884808,HC (complete):HC (single)
Veronica,HC (complete),K-Means,ARI,0.7255129337774952,HC (complete):K-Means
Veronica,HC (complete),K-Means,MI,0.7953192972961625,HC (complete):K-Means
Veronica,HC (complete),K-Means,Fowlkes Mallows,0.7783956886469003,HC (complete):K-Means
Veronica,HC (complete),K-Means,V Measure,0.8153756089861084,HC (complete):K-Means
Veronica,HC (complete),K-Means (minibatch),ARI,0.7241176033184576,HC (complete):K-Means (minibatch)
Veronica,HC (complete),K-Means (minibatch),MI,0.8022088027765686,HC (complete):K-Means (minibatch)
Veronica,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.7792744387045971,HC (complete):K-Means (minibatch)
Veronica,HC (complete),K-Means (minibatch),V Measure,0.8215213095106421,HC (complete):K-Means (minibatch)
Veronica,HC (complete),K-Means++,ARI,0.7638671026587168,HC (complete):K-Means++
Veronica,HC (complete),K-Means++,MI,0.825969780846752,HC (complete):K-Means++
Veronica,HC (complete),K-Means++,Fowlkes Mallows,0.8083885046262825,HC (complete):K-Means++
Veronica,HC (complete),K-Means++,V Measure,0.8431731797832991,HC (complete):K-Means++
Veronica,Birch,HC (complete),ARI,0.7856035320585494,Birch:HC (complete)
Veronica,Birch,HC (complete),MI,0.845494604550498,Birch:HC (complete)
Veronica,Birch,HC (complete),Fowlkes Mallows,0.8255298863561354,Birch:HC (complete)
Veronica,Birch,HC (complete),V Measure,0.8610058777884808,Birch:HC (complete)
Veronica,Gaussian MM,HC (single),ARI,0.8558488368583275,Gaussian MM:HC (single)
Veronica,Gaussian MM,HC (single),MI,0.9094270934446922,Gaussian MM:HC (single)
Veronica,Gaussian MM,HC (single),Fowlkes Mallows,0.8883703827844199,Gaussian MM:HC (single)
Veronica,Gaussian MM,HC (single),V Measure,0.9181801676337981,Gaussian MM:HC (single)
Veronica,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Veronica,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Veronica,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Veronica,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Veronica,HC (single),K-Means,ARI,0.9145154205993221,HC (single):K-Means
Veronica,HC (single),K-Means,MI,0.9369662321451954,HC (single):K-Means
Veronica,HC (single),K-Means,Fowlkes Mallows,0.9318912642747121,HC (single):K-Means
Veronica,HC (single),K-Means,V Measure,0.9431257502521097,HC (single):K-Means
Veronica,HC (single),K-Means (minibatch),ARI,0.918625968540079,HC (single):K-Means (minibatch)
