data,model,mse
Bike,XGB,0.005607214472663341
Bike,XGB,0.005950896296448461
Bike,XGB,0.004985022646534957
Bike,XGB,0.0055010965556682905
Bike,XGB,0.007542413710635823
Bike,XGB,0.0049630453646028975
Bike,XGB,0.006301917452720338
Bike,XGB,0.005620393439338082
Bike,XGB,0.0068057166560818606
Bike,XGB,0.005040651769812112
Bike,XGB,0.003877881339243253
Bike,XGB,0.0052764573336934965
Bike,XGB,0.004273283357787943
Bike,XGB,0.006122280247970714
Bike,XGB,0.004826100319841289
Bike,XGB,0.0047732552584539775
Bike,XGB,0.0038629567896624243
Bike,XGB,0.005539130905647969
Bike,XGB,0.006044566922958097
Bike,XGB,0.005467682115018543
Bike,XGB,0.005669244773222869
Bike,XGB,0.009275222759955688
Bike,XGB,0.008368009199275463
Bike,XGB,0.006733807158540071
Bike,XGB,0.0056891778415932345
Bike,XGB,0.006852206335498161
Bike,XGB,0.007858242011786594
Bike,XGB,0.005263717432259246
Bike,XGB,0.006180899535960975
Bike,XGB,0.007418884323530835
Bike,XGB,0.008449435617427871
Bike,XGB,0.006258830772168254
Bike,XGB,0.004811876445365235
Bike,XGB,0.006629663368240581
Bike,XGB,0.005923704297676819
Bike,XGB,0.006699103904311095
Bike,XGB,0.0051763447028512505
Bike,XGB,0.007083760359341895
Bike,XGB,0.0062135514432389285
Bike,XGB,0.006738038964095766
Bike,XGB,0.004067855717355259
Bike,XGB,0.006383486886712924
Bike,XGB,0.007188842582805648
Bike,XGB,0.004935566443104418
Bike,XGB,0.0073604160707961535
Bike,XGB,0.0067625590122687975
Bike,XGB,0.007019849897817273
Bike,XGB,0.008290179263699455
Bike,XGB,0.00922628491199116
Bike,XGB,0.003936787061144804
Bike,XGB,0.00914707143518977
Bike,XGB,0.004596376962050825
Bike,XGB,0.00421416429581319
Bike,XGB,0.005876028861457049
Bike,XGB,0.005227979737810044
Bike,XGB,0.009023347500507829
Bike,XGB,0.004201134515042876
Bike,XGB,0.007866900676263637
Bike,XGB,0.006803585890382006
Bike,XGB,0.006449749121379468
Bike,XGB,0.005988975279414454
Bike,XGB,0.0038663221547300345
Bike,XGB,0.006804728853617482
Bike,XGB,0.0042007971527481865
Bike,XGB,0.00437200593227404
Bike,MLP,1.003845772527062
Bike,MLP,1.5871076624657832
Bike,MLP,1.0464862573880975
Bike,MLP,1.5474422972749842
Bike,MLP,1.3215192498751698
Bike,MLP,1.091344954784805
Bike,MLP,1.211907311977776
Bike,MLP,1.0145665444264425
Bike,MLP,1.0666866428302495
Bike,MLP,1.1630611396977637
Bike,MLP,1.8803636284171468
Bike,MLP,1.6178617990884872
Bike,MLP,2.6513955655273658
Bike,MLP,1.4491890393460416
Bike,MLP,1.007105463157029
Bike,MLP,1.860903535808579
Bike,MLP,1.0004142889144252
Bike,MLP,2.357144640347783
Bike,MLP,1.6611435003816588
Bike,MLP,1.0000194000233664
Bike,MLP,2.1344917491374527
Bike,MLP,3.4200906753540052
Bike,MLP,1.6595120139864188
Bike,MLP,2.260119061753869
Bike,MLP,1.5505908660694698
Bike,MLP,1.8017870368242128
Bike,MLP,1.0656386312138617
Bike,MLP,1.0067280246744743
Bike,MLP,1.7859590822272402
Bike,MLP,1.1300910828408777
Bike,MLP,1.2956225013438285
Bike,MLP,3.1253359470688484
Bike,MLP,2.909099938871249
Bike,MLP,2.559096046523564
Bike,MLP,1.0312307197219148
Bike,MLP,1.7281109810783482
Bike,MLP,1.2011037931937127
Bike,MLP,1.0189520839889676
Bike,MLP,1.8558838420142365
Bike,MLP,1.123492947928753
Bike,MLP,1.3091261179416775
Bike,MLP,1.5408912170104865
Bike,MLP,1.0000187652429735
Bike,MLP,1.0506346336119372
Bike,MLP,1.8929600996603744
Bike,MLP,1.0634759020383378
Bike,MLP,1.1694848253931838
Bike,MLP,1.323836573636882
Bike,MLP,1.0010179643910413
Bike,MLP,1.002710758011917
Bike,MLP,1.4137355818093058
Bike,MLP,1.0524311260606345
Bike,MLP,1.4377339536272868
Bike,MLP,1.928918163092988
Bike,MLP,1.1865224686241982
Bike,MLP,1.1297259974439022
Bike,MLP,1.0005058900176895
Bike,MLP,1.0134624958427862
Bike,MLP,1.0333041849814073
Bike,MLP,1.057116210076139
Bike,MLP,3.120260152679648
Bike,MLP,1.6526305839695432
Bike,MLP,1.964534595662148
Bike,MLP,1.665401487638296
Bike,MLP,1.1538832573788829
Bike,MLP,3.9017064480735963
Bike,MLP,1.3871898955758333
Bike,MLP,1.013165985519361
Bike,MLP,1.3761370674551792
Bike,MLP,1.1729092487147597
Bike,MLP,1.2993674652440212
Bike,MLP,1.3270114701954052
Bike,MLP,2.5253640174593253
Bike,MLP,1.000711084125033
Bike,MLP,2.1986559404213035
Bike,MLP,1.3580966805566843
Bike,MLP,2.6665394379101746
Bike,MLP,1.2594095549577558
Bike,MLP,1.21037425056376
Bike,MLP,1.0499809615619196
Bike,MLP,1.1478321347608833
Bike,MLP,1.0429677144720364
Bike,MLP,2.349601477742353
Bike,MLP,1.0037341991167181
Bike,MLP,1.3052666670019022
Bike,MLP,1.2168288883313492
Bike,MLP,2.0928290569677865
Bike,MLP,1.0000241375545291
Bike,MLP,2.660729522478732
Bike,MLP,1.000739450059939
Bike,MLP,1.8575874935379488
Bike,MLP,1.1534803277222672
Bike,MLP,1.3541839340210229
Bike,MLP,1.5263923517000857
Bike,MLP,2.152217290960834
Bike,MLP,2.4391342129699884
Bike,MLP,1.0553596127613216
Bike,MLP,1.0902557136445383
Bike,MLP,1.1434260960289258
Bike,MLP,1.5613467947542323
Bike,Ridge,0.0005618024225147889
Bike,Ridge,0.0011299701025848615
Bike,Ridge,0.00036013522321089484
Bike,Ridge,0.0010198902644513628
Bike,Ridge,0.0007479885863725124
Bike,Ridge,0.0010180235790123008
Bike,Ridge,0.0005503756399125612
Bike,Ridge,0.0003764085700373654
Bike,Ridge,0.00041356323758564315
Bike,Ridge,0.0004340770014632605
Bike,Ridge,0.0001680605852263143
Bike,Ridge,0.00018351836847345924
Bike,Ridge,0.0002853096026686536
Bike,Ridge,7.262302633636942e-05
Bike,Ridge,0.0009411881470370132
Bike,Ridge,4.6251326702440005e-05
Bike,Ridge,0.0005890569806904361
Bike,Ridge,0.00034454381885454114
Bike,Ridge,0.000432538788666019
Bike,Ridge,0.0005646769188863704
Bike,Ridge,0.0002628807970449944
Bike,Ridge,0.0015068834725252538
Bike,Ridge,0.0005272702591788753
Bike,Ridge,0.002635921422432577
Bike,Ridge,0.00033787911707048554
Bike,Ridge,0.00118522182395753
Bike,Ridge,0.002049588305213048
Bike,Ridge,5.156339649872617e-05
Bike,Ridge,0.0021931388910377
Bike,Ridge,0.0004714132640189159
Bike,Ridge,5.459978272696156e-05
Bike,Ridge,0.001874993490322848
Bike,Ridge,0.001263620785608379
Bike,Ridge,0.0008463454675276629
Bike,Ridge,0.0002363032523769026
Bike,Ridge,0.0014116003196687128
Bike,Ridge,1.6917697221054573e-05
Bike,Ridge,0.00018339354677837842
Bike,Ridge,9.773447975256812e-06
Bike,Ridge,0.0022498102959577397
Bike,Ridge,0.0010127498391268868
Bike,Ridge,0.00024261089212100826
Bike,Ridge,0.0010578543867191788
Bike,Ridge,0.0004505696566647742
Bike,Ridge,0.0006944330100339827
Bike,Ridge,7.262307971829704e-05
Bike,Ridge,5.236627186256199e-05
Bike,Ridge,0.00011109231944268484
Bike,Ridge,0.0011813097413755226
Bike,Ridge,0.0011624805750177088
Bike,Ridge,0.0001866433379898216
Bike,Ridge,0.00013548296626239974
Bike,Ridge,0.0002018701213867305
Bike,Ridge,0.0002176490992652212
Bike,Ridge,0.0012856873069884312
Bike,Ridge,0.000301722509859122
Bike,Ridge,0.0018365833043589824
Bike,Ridge,0.0005470671219778507
Bike,Ridge,0.003125270912810031
Bike,Ridge,0.00029872251450677244
Bike,Ridge,0.0005784290314107402
Bike,Ridge,0.000540510170801866
Bike,Ridge,0.0015897613916561206
Bike,Ridge,4.727498030788472e-05
Bike,Ridge,0.0020024688735768474
Bike,Ridge,0.002354175459954499
Bike,Ridge,0.0008407176306690887
Bike,Ridge,0.0008227074148399462
Bike,Ridge,0.0023762627114281296
Bike,Ridge,0.0003851708176899633
Bike,Ridge,0.0001757335602396359
Bike,Ridge,0.0002984357057732959
Bike,Ridge,0.00016085002538928958
Bike,Ridge,0.0010127792850228997
Bike,Ridge,0.0009888942504014243
Bike,Ridge,0.00019940694127386824
Bike,Ridge,0.0010504412773431938
Bike,Ridge,0.000397258712875646
Bike,Ridge,0.000236032774364886
Bike,Ridge,0.0001671633859133881
Bike,Ridge,0.00011493765671267903
Bike,Ridge,0.00318920418707777
Bike,Ridge,0.0003480130698198261
Bike,Ridge,6.221720932928042e-05
Bike,Ridge,0.00017760200330714008
Bike,Ridge,0.0011889425151320706
Bike,Ridge,0.00030757030937702965
Bike,Ridge,0.0007533981723421003
Bike,Ridge,0.0007045612046307308
Bike,Ridge,0.00032170651500820687
Bike,Ridge,0.0013756169073972546
Bike,Ridge,0.0008021111711747466
Bike,Ridge,0.0009311357171413453
Bike,Ridge,0.003395700889773394
Bike,Ridge,0.00025817986365561245
Bike,Ridge,0.003142149379146225
Bike,Ridge,0.0013114044151682036
Bike,Ridge,0.00027006796453347216
Bike,Ridge,0.0004419709956913752
Bike,Ridge,0.0001247689795226392
Bike,SVM,0.003144982629882285
Bike,SVM,0.0011324893350278572
Bike,SVM,0.0026036386305836453
Bike,SVM,0.0017764267062716813
Bike,SVM,0.002366740590014563
Bike,SVM,0.003281356189509677
Bike,SVM,0.0025832905099988372
Bike,SVM,0.0014396313775390669
Bike,SVM,0.0018548219205680176
Bike,SVM,0.002868809801866961
Bike,SVM,0.003147460568252534
Bike,SVM,0.0026854955856832727
Bike,SVM,0.0020833101317512125
Bike,SVM,0.0018240980756093945
Bike,SVM,0.0020008307362253145
Bike,SVM,0.0022273900808004307
Bike,SVM,0.00261216369934908
Bike,SVM,0.0023732358870528
Bike,SVM,0.002322430951339778
Bike,SVM,0.00438170385495115
Bike,SVM,0.0020512746052584814
Bike,SVM,0.0031432312591367
Bike,SVM,0.003109391634420309
Bike,SVM,0.00440143477378769
Bike,SVM,0.0020517056274656368
Bike,SVM,0.002474140897009705
Bike,SVM,0.002969448970336721
Bike,SVM,0.0019469467384395855
Bike,SVM,0.005333819596417057
Bike,SVM,0.0028446275425713045
Bike,SVM,0.0015548406352000994
Bike,SVM,0.0048526831216083284
Bike,SVM,0.002530136641576835
Bike,SVM,0.0031402510195832844
Bike,SVM,0.002854815481583929
Bike,SVM,0.005777046055594138
Bike,SVM,0.0021836009157458944
Bike,SVM,0.002063912337137791
Bike,SVM,0.0019428929358289095
Bike,SVM,0.0038476411506488187
Bike,SVM,0.0039795897189615174
Bike,SVM,0.002342613171449586
Bike,SVM,0.0018609946527943528
Bike,SVM,0.002806000557673502
Bike,SVM,0.0022813494484547905
Bike,SVM,0.002410280365340408
Bike,SVM,0.002541698922723629
Bike,SVM,0.001328122772049154
Bike,SVM,0.002413511578132696
Bike,SVM,0.0036122992340092397
Bike,SVM,0.0011779404588812185
Bike,SVM,0.0019087191940975524
Bike,SVM,0.0015565968527397475
Bike,SVM,0.001978861084484888
Bike,SVM,0.0010656740665005947
Bike,SVM,0.002867459437521686
Bike,SVM,0.005315301898409917
Bike,SVM,0.003450209367054569
Bike,SVM,0.005287537120206436
Bike,SVM,0.0020356539604376653
Bike,SVM,0.003417367234047187
Bike,SVM,0.002433777525263692
Bike,SVM,0.002381582474859033
Bike,SVM,0.001837277863397387
Bike,SVM,0.0062185598725671785
Bike,SVM,0.004684886428945985
Bike,SVM,0.002390403696309456
Bike,SVM,0.002005109776670916
Bike,SVM,0.003968362957201824
Bike,SVM,0.0014844511261963955
Bike,SVM,0.003740443659768168
Bike,SVM,0.0018358975796960672
Bike,SVM,0.002086139786532876
Bike,SVM,0.003996261222275808
Bike,SVM,0.001079363687404432
Bike,SVM,0.0016709991154989102
Bike,SVM,0.0038207312625317064
Bike,SVM,0.0027582445348633307
Bike,SVM,0.001963730766833436
Bike,SVM,0.0034806654549805445
Bike,SVM,0.001824428012818991
Bike,SVM,0.0043869839444375365
Bike,SVM,0.0036898978297983955
Bike,SVM,0.001990299526975313
Bike,SVM,0.0012868031405592392
Bike,SVM,0.00426888822049762
Bike,SVM,0.0029983939227721853
Bike,SVM,0.0016252281544263687
Bike,SVM,0.002639616254121421
Bike,SVM,0.003513884085001313
Bike,SVM,0.0033934488329152453
Bike,SVM,0.0019170500034282282
Bike,SVM,0.002291322320595659
Bike,SVM,0.003704657183706168
Bike,SVM,0.0023746716191450547
Bike,SVM,0.005808975583911572
Bike,SVM,0.0019301060581369293
Bike,SVM,0.0020286729144822907
Bike,SVM,0.0016929733990279116
Bike,SVM,0.0015710794343328414
Bike,Tree,0.015911933490488403
Bike,Tree,0.016053080873396658
Bike,Tree,0.01377466634302948
Bike,Tree,0.009611896058092815
Bike,Tree,0.014700827307670887
Bike,Tree,0.013528088397162512
Bike,Tree,0.013979005184122888
Bike,Tree,0.013173085130239385
Bike,Tree,0.012391572300717909
Bike,Tree,0.01724355281348316
Bike,Tree,0.015985153772635128
Bike,Tree,0.015340662466621597
Bike,Tree,0.014505115991943068
Bike,Tree,0.014272169515189496
Bike,Tree,0.015229644734307678
Bike,Tree,0.011240154958758249
Bike,Tree,0.013718956085483595
Bike,Tree,0.023866446845861547
Bike,Tree,0.013695166947928451
Bike,Tree,0.018265043868878783
Bike,Tree,0.0094450399425401
Bike,Tree,0.01398645981342107
Bike,Tree,0.016986352548601674
Bike,Tree,0.017401161337999876
Bike,Tree,0.011888543379447482
Bike,Tree,0.015872878743796538
Bike,Tree,0.026699593049237854
Bike,Tree,0.02025969624003689
Bike,Tree,0.015643193364875473
Bike,Tree,0.01195520660082128
Bike,Tree,0.0111585512247282
Bike,Tree,0.011273207468096309
Bike,Tree,0.012104585743270562
Bike,Tree,0.017138632273404217
Bike,Tree,0.018977789496146712
Bike,Tree,0.01258111786884897
Bike,Tree,0.01873627056837417
Bike,Tree,0.013441179141801938
Bike,Tree,0.012581186098040077
Bike,Tree,0.014849878476653824
Bike,Tree,0.016334258417035424
Bike,Tree,0.02336705636740309
Bike,Tree,0.011201761730642185
Bike,Tree,0.030418814227381182
Bike,Tree,0.01662918496784489
Bike,Tree,0.010825401500008965
Bike,Tree,0.013125432565795457
Bike,Tree,0.01834460004154985
Bike,Tree,0.014465618163042576
Bike,Tree,0.014902959786369647
Bike,Tree,0.013352678877599656
Bike,Tree,0.010255959955516905
Bike,Tree,0.011414387584991015
Bike,Tree,0.011827656418380085
Bike,Tree,0.010785043025660688
Bike,Tree,0.0156465503905445
Bike,Tree,0.017863150181540367
Bike,Tree,0.02470997970935816
Bike,Tree,0.01615775504358639
Bike,Tree,0.01323567933616445
Bike,Tree,0.014441313418615787
Bike,Tree,0.014191359131583063
Bike,Tree,0.01355111688522317
Bike,Tree,0.02396637616898142
Bike,Tree,0.01548576101711076
Bike,Tree,0.0193641359821495
Bike,Tree,0.011096337392200988
Bike,Tree,0.010734588559414029
Bike,Tree,0.016891428040916357
Bike,Tree,0.014285744576619524
Bike,Tree,0.025497405584707943
Bike,Tree,0.010452954290236295
Bike,Tree,0.01405020254661134
Bike,Tree,0.018931769594506515
Bike,Tree,0.013819614256560728
Bike,Tree,0.013506565677868563
Bike,Tree,0.012128181951381543
Bike,Tree,0.01404209400776296
Bike,Tree,0.01569790043622434
Bike,Tree,0.014896476688864341
Bike,Tree,0.015374683866966025
Bike,Tree,0.016435575555227986
Bike,Tree,0.01669967859708134
Bike,Tree,0.016123915823496825
Bike,Tree,0.013211442475030616
Bike,Tree,0.020473748455452537
Bike,Tree,0.015524676138825563
Bike,Tree,0.010189274141566005
Bike,Tree,0.015451718341419072
Bike,Tree,0.017882673465851942
Bike,Tree,0.01494920154160269
Bike,Tree,0.014178871904247081
Bike,Tree,0.01661955518978979
Bike,Tree,0.01640598610589349
Bike,Tree,0.021629630538054945
Bike,Tree,0.014883447921133684
Bike,Tree,0.01108639477412582
Bike,Tree,0.019836041795298003
Bike,Tree,0.01723527238229989
Bike,Tree,0.012815327946552085
Tecator,SVM,0.00644550982473818
Tecator,SVM,0.0072727994522601095
Tecator,SVM,0.009983693665624552
Tecator,SVM,0.004426898821409246
Tecator,SVM,0.005902666736385343
Tecator,SVM,0.008650872769304652
Tecator,SVM,0.008131874280413091
Tecator,SVM,0.019997435440029892
Tecator,SVM,0.008968993668636661
Tecator,SVM,0.005197781051169493
Tecator,SVM,0.00739046575384059
Tecator,SVM,0.006420500849005411
Tecator,SVM,0.01153251494027238
Tecator,SVM,0.006841078564368299
Tecator,SVM,0.014719440512634355
Tecator,SVM,0.0053590643950456205
Tecator,SVM,0.009280674632841908
Tecator,SVM,0.00889394044684124
Tecator,SVM,0.007693498285680781
Tecator,SVM,0.009852480458861286
Tecator,SVM,0.005840734197263315
Tecator,SVM,0.006928908657411468
Tecator,SVM,0.00833985312804901
Tecator,SVM,0.0057426755756113355
Tecator,SVM,0.006354035282052085
Tecator,SVM,0.010530830731724238
Tecator,SVM,0.009535117507336478
Tecator,SVM,0.005538197941093929
Tecator,SVM,0.005346438776784835
Tecator,SVM,0.00839342696056912
Tecator,SVM,0.012196801442454159
Tecator,SVM,0.01041480955263628
Tecator,SVM,0.0048556981741957215
Tecator,SVM,0.013133464864712709
Tecator,SVM,0.006228037059077659
Tecator,SVM,0.009760918265804865
Tecator,SVM,0.007413825914866613
Tecator,SVM,0.0052265836586759045
Tecator,SVM,0.008247625775062233
Tecator,SVM,0.010525703859446222
Tecator,SVM,0.0099950663683199
Tecator,SVM,0.006852874941337305
Tecator,SVM,0.006841962892737724
Tecator,SVM,0.005717492999778081
Tecator,SVM,0.008644244805644467
Tecator,SVM,0.008122830320055155
Tecator,SVM,0.005449958955883103
Tecator,SVM,0.0072046225765152825
Tecator,SVM,0.007290228821062487
Tecator,SVM,0.008591644693894994
Tecator,SVM,0.022391039817135226
Tecator,SVM,0.007449407811101346
Tecator,SVM,0.008818527563223258
Tecator,SVM,0.017938537485303926
Tecator,SVM,0.007347385633725593
Tecator,SVM,0.006235064605560481
Tecator,SVM,0.004949093498975008
Tecator,SVM,0.005506086577914701
Tecator,SVM,0.011403296363524315
Tecator,SVM,0.008954417306277752
Tecator,SVM,0.008027201659152099
Tecator,SVM,0.011458007652798884
Tecator,SVM,0.00905232926142177
Tecator,SVM,0.0041504099464192475
Tecator,SVM,0.003941090405665745
Tecator,SVM,0.006347754753348782
Tecator,SVM,0.008814721628645229
Tecator,SVM,0.01261922734404433
Tecator,SVM,0.008917046318098469
Tecator,SVM,0.003294193021613238
Tecator,SVM,0.005868281165946656
Tecator,SVM,0.01103311768529418
Tecator,SVM,0.02219592070663548
Tecator,SVM,0.010682974965969216
Tecator,SVM,0.0048193314542959755
Tecator,SVM,0.0062966879396832345
Tecator,SVM,0.011669824833436841
Tecator,SVM,0.007451194881818858
Tecator,SVM,0.004509643154651117
Tecator,SVM,0.00583303519924
Tecator,SVM,0.006697845128847036
Tecator,SVM,0.006492204357387977
Tecator,SVM,0.006679786062262882
Tecator,SVM,0.016047179526331404
Tecator,SVM,0.008819240486696444
Tecator,SVM,0.007619365675804158
Tecator,SVM,0.00990416750152913
Tecator,SVM,0.006062878482513624
Tecator,SVM,0.0059166250671831245
Tecator,SVM,0.007264162472930092
Tecator,SVM,0.009795250169597222
Tecator,SVM,0.009089704942678323
Tecator,SVM,0.008745990784656855
Tecator,SVM,0.0056336870923403785
Tecator,SVM,0.00684497761135312
Tecator,SVM,0.006935587564469458
Tecator,SVM,0.009352947129002677
Tecator,SVM,0.007470705233300293
Tecator,SVM,0.005499299311571599
Tecator,SVM,0.008896645577284382
Tecator,Ridge,0.00355776564409041
Tecator,Ridge,0.003969863489627119
Tecator,Ridge,0.0044838532228835114
Tecator,Ridge,0.0030590205828151355
Tecator,Ridge,0.0063353801701404346
Tecator,Ridge,0.004836858055127414
Tecator,Ridge,0.008638608233273145
Tecator,Ridge,0.0034075583538212893
Tecator,Ridge,0.005481347670011068
Tecator,Ridge,0.0039287980439143095
Tecator,Ridge,0.005450284031798109
Tecator,Ridge,0.0052517029653111865
Tecator,Ridge,0.0075097573728717185
Tecator,Ridge,0.002563532926244297
Tecator,Ridge,0.004428045301452336
Tecator,Ridge,0.005595961454082664
Tecator,Ridge,0.005286237311315229
Tecator,Ridge,0.007030541283439004
Tecator,Ridge,0.005077844311652981
Tecator,Ridge,0.0041711821457456185
Tecator,Ridge,0.003544737529820053
Tecator,Ridge,0.004457971882812531
Tecator,Ridge,0.0057704073186182776
Tecator,Ridge,0.004356568752339041
Tecator,Ridge,0.005501528814803921
Tecator,Ridge,0.005376472749066968
Tecator,Ridge,0.005352333668652318
Tecator,Ridge,0.0036281802525038147
Tecator,Ridge,0.003818682295330341
Tecator,Ridge,0.0042430177980724865
Tecator,Ridge,0.004364621358608881
Tecator,Ridge,0.003694764227635622
Tecator,Ridge,0.002621527893355219
Tecator,Ridge,0.007191123687598704
Tecator,Ridge,0.0034877738515144466
Tecator,Ridge,0.005816612721468439
Tecator,Ridge,0.004940988504111889
Tecator,Ridge,0.00425875422676651
Tecator,Ridge,0.003711831339216781
Tecator,Ridge,0.004455816153817914
Tecator,Ridge,0.003259149304825677
Tecator,Ridge,0.0040526255562795275
Tecator,Ridge,0.0038103528561182647
Tecator,Ridge,0.003130640641233976
Tecator,Ridge,0.005007148418528206
Tecator,Ridge,0.0052496827395171405
Tecator,Ridge,0.002884929357471857
Tecator,Ridge,0.004089213679585904
Tecator,Ridge,0.0047270005767395965
Tecator,Ridge,0.005113793991866417
Tecator,Ridge,0.007471741951125686
Tecator,Ridge,0.009121571740037734
Tecator,Ridge,0.005566885838934904
Tecator,Ridge,0.005219152160323392
Tecator,Ridge,0.00619813460069924
Tecator,Ridge,0.0043066113155991225
Tecator,Ridge,0.003560059219734829
Tecator,Ridge,0.004004677360354296
Tecator,Ridge,0.0029925306378709897
Tecator,Ridge,0.005959016331222614
Tecator,Ridge,0.00420017390416985
Tecator,Ridge,0.004129295734238229
Tecator,Ridge,0.005057092147172706
Tecator,Ridge,0.0026069277794008704
Tecator,Ridge,0.004771706101595698
Tecator,Ridge,0.004155005102059551
Tecator,Ridge,0.005612806846128932
Tecator,Ridge,0.003919159344162943
Tecator,Ridge,0.005793482947907957
Tecator,Ridge,0.0016926239739043743
Tecator,Ridge,0.0050921460900933135
Tecator,Ridge,0.003793632834482532
Tecator,Ridge,0.0072217183039084455
Tecator,Ridge,0.004823907538859608
Tecator,Ridge,0.003307348383527297
Tecator,Ridge,0.004576726947278945
Tecator,Ridge,0.00528098938620089
Tecator,Ridge,0.005698383123068388
Tecator,Ridge,0.002314898586824299
Tecator,Ridge,0.003816936400141401
Tecator,Ridge,0.005332253075820764
Tecator,Ridge,0.0044033823845069965
Tecator,Ridge,0.003743445286435033
Tecator,Ridge,0.00703723225690585
Tecator,Ridge,0.00206623843332888
Tecator,Ridge,0.0059219555562942715
Tecator,Ridge,0.0052488793438293406
Tecator,Ridge,0.004460440785304328
Tecator,Ridge,0.004127237477853252
Tecator,Ridge,0.003118559258679827
Tecator,Ridge,0.004521891384435236
Tecator,Ridge,0.004815249405131555
Tecator,Ridge,0.004777486965013822
Tecator,Ridge,0.002864144497957523
Tecator,Ridge,0.0058361673516831285
Tecator,Ridge,0.0020541517985254235
Tecator,Ridge,0.004257472345686545
Tecator,Ridge,0.004563386415788718
Tecator,Ridge,0.003717557860486309
Tecator,Ridge,0.007112620621463513
Tecator,MLP,1.0551403942985482
Tecator,MLP,1.003082657161537
Tecator,MLP,2.1288421610153274
Tecator,MLP,4.268979842579029
Tecator,MLP,1.3270325349821093
Tecator,MLP,2.012651150944293
Tecator,MLP,1.3132377492497402
Tecator,MLP,4.075494275330826
Tecator,MLP,1.4220872242621143
Tecator,MLP,2.143970942795021
Tecator,MLP,1.9753081371914656
Tecator,MLP,1.7879001126662502
Tecator,MLP,1.0368506465952263
Tecator,MLP,2.195900546271389
Tecator,MLP,1.0218047920263669
Tecator,MLP,2.1356083688070266
Tecator,MLP,1.0106952241730232
Tecator,MLP,1.8803874529112363
Tecator,MLP,6.659881249387183
Tecator,MLP,3.0226900379404915
Tecator,MLP,4.010459597294413
Tecator,MLP,1.2129762157679247
Tecator,MLP,1.0044681394498514
Tecator,MLP,1.5126828308220903
Tecator,MLP,2.0552323818776586
Tecator,MLP,1.7204455600569872
Tecator,MLP,1.0828803873539563
Tecator,MLP,2.119885388359819
Tecator,MLP,1.404559432898978
Tecator,MLP,2.1519288851366265
Tecator,MLP,1.7322931082354105
Tecator,MLP,2.12223406978734
Tecator,MLP,1.1322624307496847
Tecator,MLP,1.090959509527452
Tecator,MLP,1.531353277592789
Tecator,MLP,1.3343913194559178
Tecator,MLP,1.061734383103218
Tecator,MLP,8.972612245093899
Tecator,MLP,2.2149949638033064
Tecator,MLP,1.9528536486008965
Tecator,MLP,1.609366248665765
Tecator,MLP,1.1482882664584022
Tecator,MLP,1.8196550063742376
Tecator,MLP,1.4057501989930792
Tecator,MLP,1.1317750189929692
Tecator,MLP,1.3990545028892178
Tecator,MLP,1.9401281322557828
Tecator,MLP,4.5296750093244205
Tecator,MLP,1.203301984405635
Tecator,MLP,1.3172383482032082
Tecator,MLP,1.4956457039362618
Tecator,MLP,1.8417166002778345
Tecator,MLP,1.559446704610966
Tecator,MLP,3.6415994768173188
Tecator,MLP,4.782913911061441
Tecator,MLP,1.5243024150038913
Tecator,MLP,3.1711555653973993
Tecator,MLP,1.5200908231012171
Tecator,MLP,1.5477843987225837
Tecator,MLP,2.151619791027784
Tecator,MLP,8.288563522537572
Tecator,MLP,1.0846892613938053
Tecator,MLP,2.96451331261791
Tecator,MLP,2.8501545467172638
Tecator,MLP,3.9300828615102006
Tecator,MLP,2.466608979260983
Tecator,MLP,1.8063922279749391
Tecator,MLP,1.441497907796876
Tecator,MLP,2.04966915780723
Tecator,MLP,3.5920071542470997
Tecator,MLP,3.97748473367534
Tecator,MLP,1.0037911460961917
Tecator,MLP,1.581484587744971
Tecator,MLP,2.0114425449533115
Tecator,MLP,1.0544878735620904
Tecator,MLP,1.6950696060067152
Tecator,MLP,2.2224515271075376
Tecator,MLP,1.4264592847541735
Tecator,MLP,2.168610420858286
Tecator,MLP,1.024798106435835
Tecator,MLP,1.1987378316992843
Tecator,MLP,1.4493322242674405
Tecator,MLP,3.4059360359241424
Tecator,MLP,1.7126266689776664
Tecator,MLP,2.679254819437248
Tecator,MLP,1.0327341132588723
Tecator,MLP,1.0654094347010106
Tecator,MLP,4.108832779944136
Tecator,MLP,3.1696069334948334
Tecator,MLP,1.9002138007617508
Tecator,MLP,1.0554311169409951
Tecator,MLP,2.0441079690081665
Tecator,MLP,1.0516996281211424
Tecator,MLP,1.008770807821481
Tecator,MLP,1.2759467550805679
Tecator,MLP,1.1631560329062869
Tecator,MLP,1.9454674229274964
Tecator,MLP,1.7683045127496515
Tecator,MLP,1.0372253535805722
Tecator,MLP,7.132901267412535
Tecator,XGB,0.023557477425116328
Tecator,XGB,0.007957645012299572
Tecator,XGB,0.023663906437119617
Tecator,XGB,0.011531283220154013
Tecator,XGB,0.011271407425319869
Tecator,XGB,0.017687986282901247
Tecator,XGB,0.016575043614386824
Tecator,XGB,0.011698924375241306
Tecator,XGB,0.010883052102012413
Tecator,XGB,0.016759504911293882
Tecator,XGB,0.01918261618333492
Tecator,XGB,0.013155649276953632
Tecator,XGB,0.009213030931670228
Tecator,XGB,0.0142179448055916
Tecator,XGB,0.01712267860424009
Tecator,XGB,0.017637071006908017
Tecator,XGB,0.013438624850444471
Tecator,XGB,0.02052099380778738
Tecator,XGB,0.031031968114204094
